Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
,0.288,0.223,0.227,0.184,0.209,0.216,0.198,0.251,0.274,0.301,0.209,0.194,0.225,0.331,0.311,0.198,0.198,0.177
,0.269,0.202,0.206,0.163,0.188,0.198,0.178,0.231,0.253,0.282,0.188,0.173,0.205,0.313,0.29,0.178,0.177,0.157
,0.25,0.181,0.184,0.142,0.168,0.179,0.158,0.21,0.233,0.262,0.168,0.152,0.185,0.294,0.269,0.158,0.157,0.137
,0.23,0.16,0.163,0.12,0.148,0.161,0.139,0.19,0.212,0.241,0.148,0.132,0.165,0.275,0.247,0.139,0.137,0.117
,0.21,0.14,0.141,0.099,0.128,0.142,0.119,0.17,0.192,0.221,0.128,0.112,0.145,0.257,0.227,0.119,0.117,0.097
,0.191,0.121,0.121,0.077,0.109,0.124,0.1,0.15,0.173,0.202,0.109,0.092,0.126,0.238,0.206,0.1,0.098,0.078
,0.172,0.102,0.1,0.056,0.091,0.107,0.082,0.131,0.154,0.182,0.091,0.073,0.107,0.22,0.186,0.082,0.079,0.059
,0.153,0.085,0.081,0.035,0.073,0.09,0.064,0.113,0.136,0.163,0.073,0.055,0.089,0.203,0.166,0.064,0.061,0.041
,0.135,0.068,0.062,0.014,0.057,0.073,0.047,0.096,0.118,0.145,0.057,0.038,0.072,0.185,0.147,0.047,0.043,0.023
,0.118,0.052,0.044,-0.006,0.042,0.057,0.031,0.08,0.102,0.127,0.042,0.023,0.056,0.169,0.129,0.031,0.027,0.006
,0.101,0.038,0.027,-0.025,0.027,0.042,0.015,0.064,0.086,0.111,0.027,0.008,0.04,0.153,0.112,0.015,0.012,-0.01
,0.085,0.025,0.011,-0.043,0.014,0.028,0.001,0.05,0.072,0.095,0.014,-0.006,0.026,0.138,0.096,0.001,-0.003,-0.025
,0.07,0.013,-0.003,-0.06,0.002,0.015,-0.012,0.038,0.058,0.08,0.002,-0.018,0.013,0.123,0.08,-0.012,-0.016,-0.038
,0.056,0.002,-0.016,-0.076,-0.009,0.003,-0.025,0.026,0.046,0.066,-0.009,-0.029,0.001,0.11,0.067,-0.025,-0.028,-0.051
,0.043,-0.007,-0.028,-0.091,-0.019,-0.008,-0.036,0.016,0.035,0.054,-0.019,-0.039,-0.01,0.097,0.054,-0.036,-0.039,-0.063
,0.031,-0.015,-0.038,-0.104,-0.027,-0.018,-0.045,0.007,0.026,0.042,-0.027,-0.048,-0.019,0.086,0.043,-0.045,-0.049,-0.073
,0.02,-0.022,-0.047,-0.117,-0.034,-0.027,-0.054,0,0.017,0.032,-0.034,-0.055,-0.028,0.075,0.032,-0.054,-0.057,-0.082
,0.01,-0.027,-0.055,-0.128,-0.04,-0.035,-0.061,-0.007,0.01,0.023,-0.04,-0.061,-0.035,0.066,0.024,-0.061,-0.064,-0.089
,0.002,-0.032,-0.061,-0.138,-0.044,-0.042,-0.068,-0.012,0.004,0.015,-0.044,-0.065,-0.04,0.058,0.016,-0.068,-0.07,-0.096
,-0.006,-0.035,-0.066,-0.146,-0.048,-0.047,-0.073,-0.016,-0.001,0.009,-0.048,-0.069,-0.045,0.05,0.01,-0.073,-0.075,-0.101
,-0.012,-0.037,-0.069,-0.153,-0.05,-0.052,-0.077,-0.019,-0.005,0.004,-0.05,-0.072,-0.049,0.044,0.005,-0.077,-0.079,-0.105
,-0.017,-0.037,-0.071,-0.159,-0.052,-0.056,-0.08,-0.02,-0.008,0,-0.052,-0.073,-0.051,0.039,0.001,-0.08,-0.081,-0.108
,-0.022,-0.037,-0.072,-0.164,-0.053,-0.058,-0.082,-0.021,-0.01,-0.003,-0.053,-0.074,-0.052,0.035,-0.002,-0.082,-0.083,-0.11
,-0.025,-0.037,-0.072,-0.168,-0.052,-0.06,-0.083,-0.021,-0.012,-0.005,-0.052,-0.073,-0.053,0.032,-0.003,-0.083,-0.083,-0.11
,-0.028,-0.035,-0.071,-0.17,-0.051,-0.061,-0.083,-0.02,-0.012,-0.006,-0.051,-0.072,-0.053,0.03,-0.004,-0.083,-0.083,-0.11
,-0.029,-0.033,-0.069,-0.172,-0.05,-0.061,-0.083,-0.019,-0.012,-0.006,-0.05,-0.071,-0.052,0.028,-0.004,-0.083,-0.082,-0.109
,-0.03,-0.03,-0.067,-0.173,-0.048,-0.061,-0.082,-0.017,-0.012,-0.005,-0.048,-0.068,-0.05,0.028,-0.003,-0.082,-0.08,-0.108
,-0.03,-0.027,-0.063,-0.173,-0.045,-0.06,-0.08,-0.015,-0.011,-0.003,-0.045,-0.066,-0.048,0.028,-0.002,-0.08,-0.077,-0.105
,-0.03,-0.024,-0.06,-0.172,-0.042,-0.058,-0.078,-0.012,-0.009,-0.001,-0.042,-0.063,-0.045,0.029,0,-0.078,-0.074,-0.102
,-0.029,-0.021,-0.055,-0.171,-0.039,-0.056,-0.075,-0.009,-0.008,0.002,-0.039,-0.06,-0.042,0.03,0.002,-0.075,-0.071,-0.099
,-0.028,-0.017,-0.051,-0.169,-0.036,-0.054,-0.073,-0.005,-0.006,0.006,-0.036,-0.057,-0.039,0.032,0.005,-0.073,-0.067,-0.095
,-0.026,-0.014,-0.046,-0.167,-0.033,-0.051,-0.07,-0.002,-0.005,0.009,-0.033,-0.054,-0.035,0.034,0.008,-0.07,-0.063,-0.091
,-0.024,-0.011,-0.041,-0.164,-0.03,-0.048,-0.066,0.001,-0.003,0.013,-0.03,-0.051,-0.032,0.037,0.011,-0.066,-0.059,-0.087
,-0.022,-0.007,-0.036,-0.161,-0.027,-0.045,-0.063,0.004,-0.001,0.018,-0.027,-0.048,-0.028,0.04,0.014,-0.063,-0.055,-0.083
,-0.019,-0.005,-0.031,-0.159,-0.024,-0.042,-0.06,0.007,0,0.022,-0.024,-0.045,-0.025,0.043,0.016,-0.06,-0.051,-0.078
,-0.017,-0.002,-0.027,-0.156,-0.021,-0.039,-0.057,0.01,0.002,0.026,-0.021,-0.043,-0.022,0.046,0.019,-0.057,-0.047,-0.074
,-0.014,0,-0.022,-0.152,-0.019,-0.036,-0.054,0.012,0.003,0.031,-0.019,-0.04,-0.019,0.049,0.022,-0.054,-0.043,-0.07
,-0.012,0.001,-0.018,-0.15,-0.017,-0.033,-0.052,0.014,0.004,0.035,-0.017,-0.039,-0.016,0.051,0.024,-0.052,-0.04,-0.067
,-0.01,0.003,-0.015,-0.147,-0.016,-0.03,-0.049,0.016,0.005,0.039,-0.016,-0.037,-0.014,0.054,0.026,-0.049,-0.037,-0.063
,-0.007,0.003,-0.012,-0.144,-0.014,-0.027,-0.047,0.017,0.005,0.042,-0.014,-0.037,-0.012,0.056,0.027,-0.047,-0.034,-0.06
,-0.005,0.003,-0.01,-0.142,-0.014,-0.025,-0.045,0.018,0.005,0.046,-0.014,-0.036,-0.011,0.058,0.028,-0.045,-0.031,-0.057
,-0.003,0.003,-0.008,-0.139,-0.014,-0.022,-0.044,0.019,0.005,0.048,-0.014,-0.036,-0.01,0.06,0.029,-0.044,-0.029,-0.055
,-0.002,0.002,-0.006,-0.137,-0.014,-0.02,-0.043,0.019,0.005,0.051,-0.014,-0.037,-0.01,0.062,0.029,-0.043,-0.028,-0.053
,0,0.001,-0.005,-0.136,-0.014,-0.018,-0.042,0.019,0.004,0.053,-0.014,-0.037,-0.01,0.063,0.029,-0.042,-0.027,-0.052
,0.001,-0.001,-0.005,-0.135,-0.015,-0.017,-0.042,0.018,0.004,0.054,-0.015,-0.039,-0.01,0.063,0.028,-0.042,-0.026,-0.051
,0.002,-0.003,-0.005,-0.134,-0.017,-0.015,-0.042,0.017,0.003,0.055,-0.017,-0.04,-0.011,0.063,0.027,-0.042,-0.026,-0.051
,0.002,-0.005,-0.006,-0.133,-0.018,-0.014,-0.042,0.015,0.001,0.056,-0.018,-0.042,-0.012,0.063,0.026,-0.042,-0.026,-0.05
,0.002,-0.007,-0.007,-0.133,-0.02,-0.013,-0.043,0.014,0,0.056,-0.02,-0.044,-0.014,0.062,0.024,-0.043,-0.027,-0.051
,0.002,-0.01,-0.009,-0.133,-0.022,-0.013,-0.043,0.012,-0.002,0.055,-0.022,-0.046,-0.015,0.061,0.022,-0.043,-0.028,-0.051
,0.002,-0.013,-0.011,-0.133,-0.025,-0.012,-0.045,0.01,-0.003,0.054,-0.025,-0.049,-0.017,0.06,0.02,-0.045,-0.03,-0.052
,0.001,-0.016,-0.013,-0.133,-0.027,-0.012,-0.046,0.007,-0.005,0.053,-0.027,-0.052,-0.02,0.058,0.017,-0.046,-0.031,-0.054
,0.001,-0.019,-0.016,-0.134,-0.03,-0.012,-0.047,0.005,-0.007,0.051,-0.03,-0.054,-0.022,0.057,0.014,-0.047,-0.033,-0.055
,0,-0.022,-0.018,-0.135,-0.032,-0.012,-0.049,0.002,-0.009,0.049,-0.032,-0.057,-0.025,0.055,0.011,-0.049,-0.035,-0.057
,-0.002,-0.025,-0.021,-0.137,-0.035,-0.012,-0.05,0,-0.011,0.047,-0.035,-0.06,-0.028,0.052,0.008,-0.05,-0.037,-0.059
,-0.003,-0.028,-0.024,-0.138,-0.037,-0.013,-0.052,-0.003,-0.012,0.045,-0.037,-0.062,-0.03,0.05,0.005,-0.052,-0.04,-0.061
,-0.005,-0.031,-0.027,-0.139,-0.04,-0.013,-0.054,-0.005,-0.014,0.042,-0.04,-0.065,-0.033,0.048,0.002,-0.054,-0.042,-0.063
,-0.006,-0.033,-0.03,-0.141,-0.042,-0.013,-0.056,-0.008,-0.016,0.039,-0.042,-0.067,-0.036,0.046,-0.001,-0.056,-0.045,-0.065
,-0.008,-0.035,-0.033,-0.143,-0.044,-0.014,-0.057,-0.01,-0.017,0.036,-0.044,-0.069,-0.039,0.043,-0.004,-0.057,-0.047,-0.067
,-0.01,-0.037,-0.036,-0.145,-0.045,-0.014,-0.059,-0.012,-0.019,0.034,-0.045,-0.071,-0.041,0.041,-0.006,-0.059,-0.049,-0.069
,-0.012,-0.039,-0.039,-0.146,-0.047,-0.015,-0.06,-0.014,-0.02,0.031,-0.047,-0.073,-0.043,0.039,-0.009,-0.06,-0.051,-0.071
,-0.014,-0.04,-0.041,-0.148,-0.048,-0.015,-0.061,-0.016,-0.021,0.028,-0.048,-0.074,-0.046,0.038,-0.011,-0.061,-0.053,-0.072
,-0.015,-0.042,-0.043,-0.15,-0.049,-0.016,-0.063,-0.018,-0.022,0.026,-0.049,-0.075,-0.048,0.036,-0.013,-0.063,-0.055,-0.074
,-0.017,-0.042,-0.045,-0.152,-0.05,-0.016,-0.064,-0.019,-0.023,0.023,-0.05,-0.076,-0.049,0.035,-0.015,-0.064,-0.057,-0.075
,-0.019,-0.043,-0.047,-0.153,-0.05,-0.016,-0.064,-0.02,-0.024,0.021,-0.05,-0.077,-0.051,0.034,-0.017,-0.064,-0.058,-0.076
,-0.021,-0.043,-0.048,-0.155,-0.051,-0.016,-0.065,-0.021,-0.024,0.019,-0.051,-0.077,-0.052,0.033,-0.018,-0.065,-0.06,-0.077
,-0.022,-0.043,-0.049,-0.156,-0.051,-0.016,-0.066,-0.022,-0.024,0.018,-0.051,-0.077,-0.054,0.032,-0.019,-0.066,-0.061,-0.077
,-0.024,-0.043,-0.05,-0.157,-0.05,-0.016,-0.066,-0.022,-0.024,0.016,-0.05,-0.077,-0.054,0.032,-0.02,-0.066,-0.062,-0.077
,-0.025,-0.042,-0.051,-0.158,-0.05,-0.016,-0.066,-0.022,-0.024,0.015,-0.05,-0.076,-0.055,0.032,-0.02,-0.066,-0.062,-0.077
,-0.026,-0.042,-0.051,-0.159,-0.049,-0.016,-0.066,-0.022,-0.024,0.014,-0.049,-0.076,-0.056,0.032,-0.02,-0.066,-0.062,-0.077
,-0.028,-0.041,-0.051,-0.16,-0.049,-0.016,-0.066,-0.022,-0.024,0.014,-0.049,-0.075,-0.056,0.033,-0.02,-0.066,-0.063,-0.077
,-0.028,-0.04,-0.05,-0.161,-0.048,-0.016,-0.066,-0.022,-0.023,0.013,-0.048,-0.074,-0.056,0.033,-0.02,-0.066,-0.063,-0.076
,-0.029,-0.039,-0.05,-0.162,-0.047,-0.015,-0.066,-0.021,-0.023,0.013,-0.047,-0.073,-0.057,0.034,-0.019,-0.066,-0.062,-0.075
,-0.03,-0.038,-0.049,-0.162,-0.046,-0.015,-0.065,-0.021,-0.022,0.013,-0.046,-0.072,-0.057,0.035,-0.019,-0.065,-0.062,-0.074
,-0.03,-0.037,-0.048,-0.162,-0.045,-0.014,-0.065,-0.02,-0.022,0.013,-0.045,-0.07,-0.057,0.035,-0.018,-0.065,-0.061,-0.073
,-0.031,-0.036,-0.047,-0.163,-0.044,-0.014,-0.064,-0.019,-0.021,0.013,-0.044,-0.069,-0.056,0.036,-0.016,-0.064,-0.061,-0.072
,-0.031,-0.035,-0.046,-0.163,-0.044,-0.014,-0.064,-0.018,-0.02,0.014,-0.044,-0.068,-0.056,0.037,-0.015,-0.064,-0.06,-0.071
,-0.031,-0.033,-0.045,-0.163,-0.043,-0.013,-0.063,-0.017,-0.02,0.014,-0.043,-0.067,-0.056,0.038,-0.014,-0.063,-0.059,-0.07
,-0.031,-0.032,-0.044,-0.163,-0.043,-0.013,-0.062,-0.016,-0.02,0.015,-0.043,-0.066,-0.056,0.039,-0.013,-0.062,-0.058,-0.068
,-0.031,-0.032,-0.043,-0.163,-0.043,-0.013,-0.062,-0.015,-0.019,0.016,-0.043,-0.065,-0.056,0.04,-0.011,-0.062,-0.057,-0.067
,-0.031,-0.031,-0.042,-0.162,-0.043,-0.012,-0.062,-0.014,-0.019,0.016,-0.043,-0.064,-0.056,0.04,-0.01,-0.062,-0.057,-0.066
,-0.031,-0.03,-0.04,-0.162,-0.043,-0.012,-0.061,-0.013,-0.019,0.017,-0.043,-0.063,-0.056,0.041,-0.009,-0.061,-0.056,-0.065
,-0.03,-0.029,-0.039,-0.162,-0.044,-0.012,-0.061,-0.012,-0.019,0.018,-0.044,-0.063,-0.056,0.041,-0.007,-0.061,-0.055,-0.063
,-0.03,-0.029,-0.039,-0.162,-0.044,-0.012,-0.061,-0.012,-0.019,0.018,-0.044,-0.062,-0.056,0.041,-0.006,-0.061,-0.055,-0.063
,-0.03,-0.028,-0.038,-0.162,-0.045,-0.012,-0.061,-0.011,-0.019,0.018,-0.045,-0.062,-0.056,0.041,-0.005,-0.061,-0.054,-0.062
,-0.029,-0.028,-0.037,-0.161,-0.047,-0.013,-0.061,-0.011,-0.02,0.019,-0.047,-0.062,-0.056,0.04,-0.005,-0.061,-0.054,-0.061
,-0.029,-0.028,-0.037,-0.161,-0.048,-0.013,-0.061,-0.01,-0.02,0.019,-0.048,-0.062,-0.057,0.04,-0.004,-0.061,-0.053,-0.061
,-0.029,-0.028,-0.036,-0.161,-0.05,-0.014,-0.062,-0.01,-0.021,0.019,-0.05,-0.063,-0.057,0.039,-0.004,-0.062,-0.053,-0.06
,-0.029,-0.028,-0.036,-0.161,-0.051,-0.014,-0.062,-0.01,-0.022,0.019,-0.051,-0.063,-0.058,0.038,-0.004,-0.062,-0.053,-0.06
,-0.029,-0.028,-0.036,-0.162,-0.053,-0.015,-0.063,-0.011,-0.023,0.019,-0.053,-0.064,-0.058,0.037,-0.004,-0.063,-0.053,-0.06
,-0.029,-0.028,-0.036,-0.162,-0.056,-0.015,-0.064,-0.011,-0.024,0.018,-0.056,-0.065,-0.059,0.036,-0.004,-0.064,-0.054,-0.061
,-0.029,-0.028,-0.036,-0.162,-0.058,-0.016,-0.065,-0.012,-0.026,0.017,-0.058,-0.066,-0.06,0.034,-0.005,-0.065,-0.054,-0.061
,-0.029,-0.029,-0.037,-0.163,-0.06,-0.017,-0.066,-0.012,-0.027,0.017,-0.06,-0.067,-0.061,0.032,-0.006,-0.066,-0.055,-0.062
,-0.029,-0.029,-0.037,-0.163,-0.062,-0.018,-0.067,-0.013,-0.029,0.016,-0.062,-0.068,-0.062,0.03,-0.007,-0.067,-0.055,-0.063
,-0.03,-0.03,-0.038,-0.164,-0.064,-0.019,-0.068,-0.014,-0.03,0.015,-0.064,-0.069,-0.063,0.028,-0.008,-0.068,-0.056,-0.064
,-0.031,-0.03,-0.038,-0.165,-0.067,-0.02,-0.07,-0.016,-0.032,0.013,-0.067,-0.07,-0.064,0.026,-0.01,-0.07,-0.057,-0.065
,-0.031,-0.031,-0.039,-0.166,-0.069,-0.021,-0.071,-0.017,-0.034,0.012,-0.069,-0.071,-0.065,0.024,-0.012,-0.071,-0.058,-0.066
,-0.032,-0.032,-0.04,-0.167,-0.071,-0.022,-0.073,-0.018,-0.036,0.011,-0.071,-0.072,-0.066,0.022,-0.014,-0.073,-0.059,-0.067
,-0.033,-0.032,-0.04,-0.168,-0.072,-0.023,-0.074,-0.02,-0.038,0.009,-0.072,-0.073,-0.067,0.02,-0.016,-0.074,-0.061,-0.069
,-0.035,-0.033,-0.041,-0.169,-0.074,-0.024,-0.076,-0.021,-0.04,0.007,-0.074,-0.074,-0.068,0.018,-0.018,-0.076,-0.062,-0.07
,-0.036,-0.034,-0.042,-0.17,-0.075,-0.025,-0.077,-0.022,-0.041,0.005,-0.075,-0.075,-0.069,0.016,-0.02,-0.077,-0.063,-0.072
,-0.037,-0.034,-0.043,-0.171,-0.077,-0.026,-0.078,-0.024,-0.043,0.004,-0.077,-0.076,-0.07,0.014,-0.022,-0.078,-0.064,-0.074
,-0.038,-0.035,-0.044,-0.172,-0.077,-0.027,-0.08,-0.025,-0.045,0.002,-0.077,-0.076,-0.071,0.013,-0.025,-0.08,-0.066,-0.076
,-0.04,-0.036,-0.044,-0.173,-0.078,-0.028,-0.081,-0.027,-0.047,0,-0.078,-0.077,-0.072,0.011,-0.027,-0.081,-0.067,-0.077
,-0.041,-0.036,-0.045,-0.174,-0.078,-0.029,-0.082,-0.028,-0.048,-0.002,-0.078,-0.078,-0.073,0.01,-0.03,-0.082,-0.068,-0.079
,-0.042,-0.037,-0.045,-0.175,-0.078,-0.029,-0.083,-0.029,-0.05,-0.004,-0.078,-0.078,-0.074,0.009,-0.032,-0.083,-0.069,-0.08
,-0.044,-0.038,-0.046,-0.176,-0.078,-0.03,-0.084,-0.03,-0.051,-0.006,-0.078,-0.078,-0.075,0.008,-0.034,-0.084,-0.07,-0.082
,-0.045,-0.038,-0.046,-0.176,-0.077,-0.031,-0.085,-0.031,-0.053,-0.008,-0.077,-0.078,-0.075,0.007,-0.037,-0.085,-0.071,-0.084
,-0.046,-0.039,-0.046,-0.177,-0.077,-0.031,-0.085,-0.032,-0.054,-0.009,-0.077,-0.078,-0.076,0.007,-0.039,-0.085,-0.072,-0.085
,-0.047,-0.04,-0.046,-0.177,-0.076,-0.031,-0.086,-0.033,-0.055,-0.011,-0.076,-0.078,-0.076,0.007,-0.041,-0.086,-0.073,-0.086
,-0.048,-0.04,-0.046,-0.177,-0.074,-0.032,-0.086,-0.034,-0.056,-0.012,-0.074,-0.078,-0.077,0.007,-0.043,-0.086,-0.074,-0.087
,-0.048,-0.041,-0.046,-0.177,-0.073,-0.032,-0.086,-0.034,-0.056,-0.014,-0.073,-0.078,-0.077,0.007,-0.045,-0.086,-0.074,-0.088
,-0.049,-0.041,-0.045,-0.177,-0.071,-0.032,-0.086,-0.034,-0.057,-0.015,-0.071,-0.077,-0.077,0.007,-0.047,-0.086,-0.075,-0.089
,-0.049,-0.042,-0.045,-0.177,-0.069,-0.032,-0.086,-0.035,-0.057,-0.016,-0.069,-0.077,-0.077,0.008,-0.048,-0.086,-0.075,-0.09
,-0.049,-0.042,-0.044,-0.176,-0.067,-0.032,-0.085,-0.035,-0.058,-0.017,-0.067,-0.076,-0.077,0.009,-0.05,-0.085,-0.075,-0.091
,-0.049,-0.043,-0.043,-0.176,-0.065,-0.032,-0.085,-0.035,-0.058,-0.018,-0.065,-0.076,-0.077,0.01,-0.051,-0.085,-0.075,-0.091
,-0.049,-0.043,-0.043,-0.175,-0.063,-0.032,-0.084,-0.034,-0.058,-0.018,-0.063,-0.075,-0.077,0.011,-0.052,-0.084,-0.074,-0.091
,-0.049,-0.044,-0.042,-0.174,-0.061,-0.032,-0.084,-0.034,-0.058,-0.019,-0.061,-0.074,-0.076,0.012,-0.054,-0.084,-0.074,-0.092
,-0.049,-0.044,-0.041,-0.173,-0.059,-0.032,-0.083,-0.034,-0.057,-0.019,-0.059,-0.074,-0.076,0.013,-0.055,-0.083,-0.073,-0.092
,-0.048,-0.044,-0.04,-0.171,-0.057,-0.032,-0.082,-0.033,-0.057,-0.019,-0.057,-0.073,-0.075,0.014,-0.055,-0.082,-0.073,-0.092
,-0.047,-0.045,-0.039,-0.17,-0.056,-0.032,-0.081,-0.033,-0.057,-0.019,-0.056,-0.072,-0.075,0.015,-0.056,-0.081,-0.072,-0.092
,-0.046,-0.045,-0.038,-0.169,-0.054,-0.032,-0.081,-0.033,-0.056,-0.019,-0.054,-0.071,-0.074,0.016,-0.057,-0.081,-0.071,-0.091
,-0.045,-0.045,-0.037,-0.167,-0.052,-0.031,-0.08,-0.032,-0.056,-0.019,-0.052,-0.071,-0.073,0.017,-0.057,-0.08,-0.07,-0.091
,-0.044,-0.045,-0.036,-0.166,-0.051,-0.031,-0.079,-0.032,-0.055,-0.018,-0.051,-0.07,-0.073,0.017,-0.058,-0.079,-0.069,-0.091
,-0.043,-0.046,-0.035,-0.164,-0.05,-0.031,-0.079,-0.031,-0.055,-0.018,-0.05,-0.069,-0.072,0.018,-0.058,-0.079,-0.068,-0.09
,-0.042,-0.046,-0.034,-0.163,-0.049,-0.031,-0.078,-0.031,-0.054,-0.017,-0.049,-0.069,-0.071,0.018,-0.058,-0.078,-0.067,-0.09
,-0.041,-0.046,-0.033,-0.162,-0.048,-0.031,-0.077,-0.03,-0.054,-0.017,-0.048,-0.068,-0.071,0.018,-0.059,-0.077,-0.066,-0.09
,-0.04,-0.046,-0.032,-0.161,-0.048,-0.031,-0.077,-0.03,-0.054,-0.016,-0.048,-0.068,-0.07,0.017,-0.059,-0.077,-0.064,-0.089
,-0.039,-0.047,-0.031,-0.159,-0.048,-0.031,-0.077,-0.029,-0.053,-0.015,-0.048,-0.068,-0.069,0.017,-0.059,-0.077,-0.063,-0.089
,-0.038,-0.047,-0.03,-0.158,-0.048,-0.032,-0.077,-0.029,-0.053,-0.015,-0.048,-0.067,-0.069,0.016,-0.059,-0.077,-0.062,-0.088
,-0.037,-0.047,-0.03,-0.157,-0.048,-0.032,-0.077,-0.029,-0.053,-0.014,-0.048,-0.067,-0.068,0.015,-0.06,-0.077,-0.061,-0.088
,-0.036,-0.047,-0.029,-0.156,-0.049,-0.032,-0.077,-0.029,-0.053,-0.013,-0.049,-0.067,-0.068,0.014,-0.06,-0.077,-0.06,-0.088
,-0.035,-0.047,-0.029,-0.155,-0.049,-0.033,-0.077,-0.029,-0.052,-0.013,-0.049,-0.067,-0.067,0.012,-0.06,-0.077,-0.059,-0.088
,-0.034,-0.048,-0.029,-0.155,-0.05,-0.033,-0.077,-0.029,-0.052,-0.012,-0.05,-0.067,-0.067,0.011,-0.06,-0.077,-0.058,-0.088
,-0.033,-0.048,-0.028,-0.154,-0.051,-0.033,-0.078,-0.029,-0.052,-0.012,-0.051,-0.067,-0.067,0.009,-0.06,-0.078,-0.058,-0.087
,-0.033,-0.048,-0.028,-0.153,-0.052,-0.034,-0.078,-0.029,-0.052,-0.012,-0.052,-0.067,-0.066,0.007,-0.061,-0.078,-0.057,-0.087
,-0.032,-0.048,-0.028,-0.152,-0.054,-0.034,-0.079,-0.029,-0.052,-0.012,-0.054,-0.067,-0.066,0.005,-0.061,-0.079,-0.057,-0.087
,-0.032,-0.049,-0.028,-0.152,-0.055,-0.035,-0.08,-0.03,-0.052,-0.011,-0.055,-0.067,-0.066,0.003,-0.061,-0.08,-0.056,-0.087
,-0.031,-0.049,-0.029,-0.151,-0.056,-0.035,-0.08,-0.03,-0.052,-0.012,-0.056,-0.067,-0.066,0.001,-0.061,-0.08,-0.056,-0.088
,-0.031,-0.049,-0.029,-0.15,-0.057,-0.036,-0.081,-0.03,-0.052,-0.012,-0.057,-0.067,-0.066,0,-0.062,-0.081,-0.056,-0.088
,-0.031,-0.049,-0.029,-0.15,-0.058,-0.036,-0.082,-0.031,-0.052,-0.012,-0.058,-0.067,-0.067,-0.002,-0.062,-0.082,-0.056,-0.088
,-0.03,-0.049,-0.03,-0.149,-0.059,-0.036,-0.082,-0.031,-0.052,-0.012,-0.059,-0.067,-0.067,-0.004,-0.062,-0.082,-0.056,-0.088
,-0.03,-0.05,-0.03,-0.148,-0.06,-0.037,-0.083,-0.031,-0.052,-0.013,-0.06,-0.067,-0.067,-0.006,-0.062,-0.083,-0.056,-0.088
,-0.03,-0.05,-0.031,-0.147,-0.06,-0.037,-0.083,-0.032,-0.051,-0.013,-0.06,-0.067,-0.067,-0.007,-0.062,-0.083,-0.057,-0.088
,-0.03,-0.05,-0.031,-0.145,-0.06,-0.037,-0.084,-0.032,-0.051,-0.014,-0.06,-0.067,-0.068,-0.009,-0.062,-0.084,-0.057,-0.088
,-0.029,-0.05,-0.032,-0.144,-0.061,-0.037,-0.084,-0.032,-0.051,-0.014,-0.061,-0.067,-0.068,-0.01,-0.062,-0.084,-0.058,-0.088
,-0.029,-0.05,-0.033,-0.143,-0.06,-0.037,-0.085,-0.032,-0.05,-0.015,-0.06,-0.067,-0.068,-0.011,-0.062,-0.085,-0.058,-0.088
,-0.029,-0.05,-0.033,-0.141,-0.06,-0.037,-0.085,-0.033,-0.049,-0.015,-0.06,-0.067,-0.069,-0.012,-0.062,-0.085,-0.059,-0.088
,-0.029,-0.05,-0.034,-0.139,-0.059,-0.036,-0.085,-0.033,-0.048,-0.016,-0.059,-0.066,-0.069,-0.012,-0.061,-0.085,-0.06,-0.088
,-0.029,-0.05,-0.034,-0.137,-0.058,-0.036,-0.085,-0.033,-0.047,-0.016,-0.058,-0.066,-0.069,-0.013,-0.061,-0.085,-0.06,-0.088
,-0.029,-0.05,-0.035,-0.135,-0.057,-0.035,-0.084,-0.033,-0.046,-0.017,-0.057,-0.066,-0.07,-0.013,-0.06,-0.084,-0.061,-0.088
,-0.028,-0.05,-0.035,-0.133,-0.056,-0.034,-0.084,-0.033,-0.045,-0.017,-0.056,-0.065,-0.07,-0.013,-0.06,-0.084,-0.062,-0.087
,-0.028,-0.05,-0.036,-0.13,-0.054,-0.033,-0.083,-0.033,-0.044,-0.018,-0.054,-0.065,-0.07,-0.012,-0.059,-0.083,-0.063,-0.087
,-0.028,-0.05,-0.036,-0.128,-0.052,-0.032,-0.083,-0.033,-0.042,-0.018,-0.052,-0.064,-0.07,-0.012,-0.058,-0.083,-0.063,-0.086
,-0.027,-0.05,-0.037,-0.125,-0.051,-0.031,-0.082,-0.033,-0.041,-0.018,-0.051,-0.064,-0.07,-0.011,-0.057,-0.082,-0.064,-0.086
,-0.027,-0.05,-0.037,-0.123,-0.048,-0.03,-0.081,-0.033,-0.039,-0.018,-0.048,-0.063,-0.071,-0.01,-0.056,-0.081,-0.065,-0.085
,-0.027,-0.05,-0.037,-0.12,-0.046,-0.029,-0.08,-0.033,-0.037,-0.018,-0.046,-0.063,-0.071,-0.01,-0.055,-0.08,-0.065,-0.084
,-0.026,-0.05,-0.037,-0.117,-0.044,-0.028,-0.079,-0.033,-0.036,-0.018,-0.044,-0.062,-0.071,-0.008,-0.053,-0.079,-0.066,-0.084
,-0.026,-0.049,-0.037,-0.115,-0.042,-0.026,-0.077,-0.033,-0.034,-0.018,-0.042,-0.062,-0.07,-0.007,-0.052,-0.077,-0.066,-0.083
,-0.025,-0.049,-0.037,-0.112,-0.039,-0.025,-0.076,-0.033,-0.032,-0.018,-0.039,-0.061,-0.07,-0.006,-0.05,-0.076,-0.066,-0.082
