Var1,Var2,Var3,Var4,Var5,Var6
,0.038,0.034,0.094,0.047,0.038
,0.038,0.034,0.093,0.047,0.038
,0.038,0.035,0.093,0.047,0.038
,0.038,0.035,0.093,0.047,0.038
,0.038,0.035,0.093,0.046,0.038
,0.038,0.035,0.092,0.046,0.038
,0.038,0.035,0.092,0.045,0.038
,0.038,0.035,0.092,0.045,0.038
,0.037,0.035,0.092,0.044,0.037
,0.037,0.035,0.091,0.043,0.037
,0.037,0.035,0.091,0.042,0.037
,0.036,0.035,0.091,0.041,0.036
,0.036,0.034,0.091,0.04,0.036
,0.035,0.034,0.091,0.039,0.035
,0.035,0.033,0.09,0.038,0.035
,0.034,0.032,0.09,0.037,0.034
,0.033,0.032,0.09,0.035,0.033
,0.033,0.031,0.09,0.034,0.033
,0.032,0.03,0.09,0.033,0.032
,0.031,0.029,0.09,0.032,0.031
,0.03,0.028,0.09,0.03,0.03
,0.029,0.027,0.089,0.029,0.029
,0.028,0.026,0.089,0.028,0.028
,0.028,0.025,0.089,0.027,0.028
,0.027,0.024,0.089,0.026,0.027
,0.026,0.023,0.089,0.025,0.026
,0.025,0.022,0.088,0.023,0.025
,0.023,0.021,0.088,0.022,0.023
,0.022,0.019,0.088,0.021,0.022
,0.021,0.018,0.087,0.02,0.021
,0.02,0.017,0.087,0.019,0.02
,0.019,0.016,0.086,0.018,0.019
,0.018,0.014,0.085,0.017,0.018
,0.016,0.013,0.085,0.017,0.016
,0.015,0.012,0.084,0.016,0.015
,0.014,0.01,0.083,0.015,0.014
,0.012,0.009,0.082,0.014,0.012
,0.011,0.007,0.081,0.013,0.011
,0.01,0.005,0.079,0.012,0.01
,0.008,0.004,0.078,0.011,0.008
,0.007,0.002,0.077,0.01,0.007
,0.006,0,0.075,0.009,0.006
,0.004,-0.001,0.073,0.008,0.004
,0.003,-0.003,0.072,0.007,0.003
,0.002,-0.005,0.07,0.006,0.002
,0.001,-0.006,0.068,0.005,0.001
,0,-0.008,0.066,0.004,0
,-0.001,-0.01,0.065,0.003,-0.001
,-0.001,-0.011,0.063,0.002,-0.001
,-0.002,-0.013,0.061,0,-0.002
,-0.002,-0.014,0.059,-0.001,-0.002
,-0.002,-0.016,0.058,-0.002,-0.002
,-0.002,-0.017,0.056,-0.003,-0.002
,-0.001,-0.019,0.055,-0.003,-0.001
,-0.001,-0.02,0.053,-0.004,-0.001
,0,-0.021,0.052,-0.005,0
,0.001,-0.022,0.051,-0.006,0.001
,0.002,-0.023,0.05,-0.007,0.002
,0.003,-0.024,0.049,-0.007,0.003
,0.005,-0.025,0.049,-0.008,0.005
,0.006,-0.026,0.048,-0.008,0.006
,0.008,-0.027,0.048,-0.008,0.008
,0.009,-0.028,0.048,-0.008,0.009
,0.011,-0.029,0.048,-0.008,0.011
,0.013,-0.03,0.048,-0.008,0.013
,0.014,-0.03,0.049,-0.008,0.014
,0.016,-0.031,0.049,-0.008,0.016
,0.017,-0.032,0.05,-0.007,0.017
,0.018,-0.032,0.051,-0.007,0.018
,0.02,-0.033,0.052,-0.006,0.02
,0.021,-0.033,0.053,-0.005,0.021
,0.021,-0.033,0.054,-0.004,0.021
,0.022,-0.033,0.055,-0.004,0.022
,0.023,-0.033,0.056,-0.003,0.023
,0.023,-0.032,0.057,-0.002,0.023
,0.023,-0.032,0.058,0,0.023
,0.023,-0.031,0.059,0.001,0.023
,0.023,-0.03,0.06,0.002,0.023
,0.023,-0.028,0.062,0.003,0.023
,0.023,-0.027,0.063,0.004,0.023
,0.023,-0.025,0.064,0.005,0.023
,0.022,-0.023,0.065,0.006,0.022
,0.022,-0.021,0.066,0.007,0.022
,0.021,-0.018,0.068,0.008,0.021
,0.02,-0.016,0.069,0.009,0.02
,0.02,-0.013,0.07,0.009,0.02
,0.019,-0.01,0.071,0.01,0.019
,0.018,-0.007,0.072,0.01,0.018
,0.018,-0.004,0.072,0.011,0.018
,0.017,-0.001,0.073,0.011,0.017
,0.016,0.002,0.073,0.011,0.016
,0.016,0.004,0.074,0.011,0.016
,0.015,0.007,0.074,0.01,0.015
,0.014,0.009,0.074,0.01,0.014
,0.013,0.011,0.074,0.009,0.013
,0.012,0.013,0.074,0.008,0.012
,0.011,0.014,0.073,0.007,0.011
,0.01,0.015,0.073,0.006,0.01
,0.009,0.016,0.072,0.004,0.009
,0.008,0.016,0.071,0.003,0.008
,0.007,0.016,0.069,0.001,0.007
,0.006,0.015,0.068,-0.001,0.006
,0.004,0.014,0.066,-0.003,0.004
,0.003,0.013,0.065,-0.005,0.003
,0.001,0.011,0.063,-0.007,0.001
,0,0.009,0.061,-0.009,0
,-0.002,0.007,0.059,-0.012,-0.002
,-0.004,0.005,0.056,-0.014,-0.004
,-0.005,0.002,0.054,-0.016,-0.005
,-0.007,-0.001,0.052,-0.019,-0.007
,-0.009,-0.004,0.05,-0.021,-0.009
,-0.011,-0.008,0.047,-0.023,-0.011
,-0.013,-0.011,0.045,-0.025,-0.013
,-0.014,-0.014,0.043,-0.027,-0.014
,-0.016,-0.018,0.041,-0.029,-0.016
,-0.018,-0.021,0.039,-0.031,-0.018
,-0.019,-0.024,0.037,-0.033,-0.019
,-0.021,-0.027,0.035,-0.034,-0.021
,-0.022,-0.03,0.034,-0.036,-0.022
,-0.024,-0.033,0.033,-0.037,-0.024
,-0.025,-0.035,0.031,-0.038,-0.025
,-0.026,-0.037,0.03,-0.039,-0.026
,-0.027,-0.039,0.029,-0.04,-0.027
,-0.028,-0.041,0.029,-0.04,-0.028
,-0.028,-0.043,0.028,-0.041,-0.028
,-0.029,-0.044,0.027,-0.041,-0.029
,-0.029,-0.045,0.027,-0.042,-0.029
,-0.03,-0.046,0.027,-0.042,-0.03
,-0.03,-0.046,0.026,-0.042,-0.03
,-0.03,-0.046,0.026,-0.042,-0.03
,-0.03,-0.047,0.026,-0.042,-0.03
,-0.03,-0.046,0.026,-0.042,-0.03
,-0.03,-0.046,0.025,-0.042,-0.03
,-0.03,-0.046,0.025,-0.042,-0.03
,-0.03,-0.046,0.025,-0.042,-0.03
,-0.03,-0.045,0.025,-0.042,-0.03
,-0.03,-0.045,0.024,-0.043,-0.03
,-0.03,-0.044,0.024,-0.043,-0.03
,-0.03,-0.044,0.024,-0.043,-0.03
,-0.03,-0.043,0.023,-0.043,-0.03
,-0.03,-0.043,0.023,-0.044,-0.03
,-0.03,-0.042,0.022,-0.044,-0.03
,-0.029,-0.042,0.021,-0.045,-0.029
,-0.029,-0.042,0.021,-0.045,-0.029
,-0.029,-0.041,0.02,-0.046,-0.029
,-0.029,-0.041,0.019,-0.046,-0.029
,-0.029,-0.041,0.019,-0.047,-0.029
,-0.029,-0.042,0.018,-0.048,-0.029
,-0.029,-0.042,0.018,-0.049,-0.029
,-0.029,-0.042,0.017,-0.049,-0.029
,-0.029,-0.043,0.016,-0.05,-0.029
,-0.029,-0.043,0.016,-0.051,-0.029
,-0.028,-0.044,0.016,-0.051,-0.028
,-0.028,-0.044,0.015,-0.052,-0.028
,-0.028,-0.045,0.015,-0.052,-0.028
,-0.028,-0.046,0.015,-0.053,-0.028
,-0.027,-0.046,0.015,-0.053,-0.027
,-0.027,-0.047,0.015,-0.053,-0.027
,-0.027,-0.048,0.015,-0.053,-0.027
,-0.027,-0.048,0.015,-0.053,-0.027
,-0.026,-0.049,0.015,-0.053,-0.026
,-0.026,-0.049,0.016,-0.053,-0.026
,-0.025,-0.049,0.016,-0.053,-0.025
,-0.025,-0.049,0.016,-0.052,-0.025
,-0.025,-0.049,0.017,-0.052,-0.025
,-0.024,-0.049,0.017,-0.051,-0.024
,-0.024,-0.049,0.018,-0.051,-0.024
,-0.023,-0.048,0.018,-0.05,-0.023
,-0.023,-0.048,0.019,-0.049,-0.023
,-0.022,-0.047,0.019,-0.048,-0.022
,-0.022,-0.046,0.02,-0.047,-0.022
,-0.021,-0.045,0.02,-0.046,-0.021
,-0.021,-0.044,0.021,-0.045,-0.021
,-0.021,-0.042,0.021,-0.043,-0.021
,-0.02,-0.041,0.022,-0.042,-0.02
,-0.02,-0.04,0.022,-0.041,-0.02
,-0.019,-0.038,0.022,-0.04,-0.019
,-0.019,-0.036,0.022,-0.039,-0.019
,-0.019,-0.035,0.022,-0.038,-0.019
,-0.018,-0.033,0.023,-0.037,-0.018
,-0.018,-0.032,0.023,-0.036,-0.018
,-0.018,-0.03,0.022,-0.035,-0.018
,-0.017,-0.028,0.022,-0.035,-0.017
,-0.017,-0.027,0.022,-0.034,-0.017
,-0.017,-0.025,0.022,-0.034,-0.017
,-0.017,-0.024,0.022,-0.033,-0.017
,-0.017,-0.023,0.021,-0.033,-0.017
,-0.017,-0.022,0.021,-0.033,-0.017
,-0.017,-0.02,0.021,-0.033,-0.017
,-0.016,-0.019,0.02,-0.033,-0.016
,-0.016,-0.018,0.02,-0.033,-0.016
,-0.016,-0.018,0.019,-0.033,-0.016
,-0.016,-0.017,0.019,-0.034,-0.016
,-0.016,-0.016,0.018,-0.034,-0.016
,-0.016,-0.015,0.018,-0.035,-0.016
,-0.016,-0.015,0.018,-0.035,-0.016
,-0.016,-0.014,0.018,-0.036,-0.016
,-0.016,-0.014,0.017,-0.036,-0.016
,-0.016,-0.013,0.017,-0.037,-0.016
,-0.016,-0.013,0.017,-0.037,-0.016
,-0.015,-0.012,0.017,-0.038,-0.015
,-0.015,-0.012,0.018,-0.038,-0.015
,-0.015,-0.011,0.018,-0.039,-0.015
,-0.015,-0.011,0.018,-0.039,-0.015
,-0.015,-0.011,0.019,-0.04,-0.015
,-0.015,-0.01,0.019,-0.04,-0.015
,-0.015,-0.01,0.02,-0.041,-0.015
,-0.015,-0.01,0.02,-0.041,-0.015
,-0.015,-0.009,0.021,-0.042,-0.015
,-0.016,-0.009,0.021,-0.042,-0.016
,-0.016,-0.009,0.022,-0.043,-0.016
,-0.016,-0.009,0.023,-0.043,-0.016
,-0.017,-0.009,0.024,-0.044,-0.017
,-0.017,-0.009,0.024,-0.045,-0.017
,-0.018,-0.009,0.025,-0.046,-0.018
,-0.019,-0.009,0.025,-0.047,-0.019
,-0.02,-0.01,0.026,-0.048,-0.02
,-0.02,-0.01,0.026,-0.049,-0.02
,-0.021,-0.01,0.027,-0.05,-0.021
,-0.022,-0.011,0.027,-0.051,-0.022
,-0.023,-0.011,0.027,-0.052,-0.023
,-0.024,-0.011,0.028,-0.053,-0.024
,-0.024,-0.012,0.028,-0.054,-0.024
,-0.024,-0.012,0.028,-0.055,-0.024
,-0.025,-0.012,0.028,-0.056,-0.025
,-0.024,-0.012,0.029,-0.056,-0.024
,-0.024,-0.012,0.029,-0.056,-0.024
,-0.023,-0.012,0.03,-0.056,-0.023
,-0.022,-0.011,0.031,-0.055,-0.022
,-0.02,-0.01,0.032,-0.054,-0.02
,-0.017,-0.008,0.034,-0.052,-0.017
,-0.014,-0.006,0.036,-0.049,-0.014
,-0.01,-0.003,0.038,-0.046,-0.01
,-0.006,0.001,0.041,-0.042,-0.006
,0,0.005,0.045,-0.037,0
,0.006,0.01,0.049,-0.031,0.006
,0.013,0.016,0.054,-0.024,0.013
,0.021,0.022,0.06,-0.016,0.021
,0.03,0.03,0.066,-0.007,0.03
,0.04,0.038,0.074,0.003,0.04
,0.051,0.047,0.082,0.014,0.051
,0.063,0.058,0.091,0.026,0.063
,0.076,0.069,0.101,0.039,0.076
,0.089,0.081,0.112,0.053,0.089
,0.104,0.094,0.124,0.068,0.104
,0.119,0.109,0.138,0.084,0.119
,0.136,0.124,0.152,0.101,0.136
,0.153,0.14,0.167,0.119,0.153
,0.171,0.157,0.183,0.138,0.171
,0.19,0.175,0.2,0.158,0.19
,0.209,0.193,0.219,0.178,0.209
,0.23,0.213,0.238,0.2,0.23
,0.251,0.233,0.258,0.222,0.251
,0.273,0.254,0.279,0.245,0.273
,0.295,0.276,0.301,0.269,0.295
,0.318,0.298,0.324,0.293,0.318
,0.341,0.322,0.347,0.318,0.341
,0.365,0.345,0.371,0.343,0.365
,0.39,0.37,0.396,0.369,0.39
,0.415,0.394,0.421,0.396,0.415
,0.44,0.419,0.447,0.423,0.44
,0.466,0.445,0.474,0.45,0.466
,0.492,0.471,0.5,0.477,0.492
,0.518,0.497,0.527,0.505,0.518
,0.545,0.523,0.554,0.532,0.545
,0.571,0.549,0.581,0.56,0.571
,0.597,0.575,0.607,0.587,0.597
,0.623,0.601,0.634,0.614,0.623
,0.649,0.627,0.66,0.64,0.649
,0.674,0.652,0.685,0.666,0.674
,0.699,0.677,0.71,0.692,0.699
,0.723,0.7,0.734,0.716,0.723
,0.746,0.723,0.757,0.74,0.746
,0.768,0.745,0.779,0.762,0.768
,0.789,0.766,0.799,0.783,0.789
,0.808,0.786,0.818,0.803,0.808
,0.827,0.804,0.836,0.821,0.827
,0.844,0.821,0.852,0.838,0.844
,0.859,0.836,0.867,0.853,0.859
,0.872,0.849,0.879,0.866,0.872
,0.884,0.861,0.89,0.877,0.884
,0.893,0.87,0.899,0.886,0.893
,0.9,0.878,0.905,0.892,0.9
,0.906,0.883,0.91,0.897,0.906
,0.909,0.886,0.912,0.899,0.909
,0.91,0.887,0.913,0.899,0.91
,0.908,0.886,0.911,0.897,0.908
,0.905,0.882,0.906,0.892,0.905
,0.899,0.877,0.9,0.885,0.899
,0.891,0.869,0.891,0.875,0.891
,0.88,0.859,0.881,0.864,0.88
,0.868,0.847,0.868,0.85,0.868
,0.853,0.833,0.853,0.834,0.853
,0.837,0.817,0.836,0.816,0.837
,0.818,0.799,0.818,0.796,0.818
,0.798,0.779,0.797,0.775,0.798
,0.776,0.758,0.775,0.751,0.776
,0.753,0.736,0.751,0.726,0.753
,0.728,0.712,0.726,0.7,0.728
,0.702,0.687,0.7,0.673,0.702
,0.675,0.661,0.672,0.644,0.675
,0.647,0.634,0.644,0.614,0.647
,0.618,0.606,0.615,0.584,0.618
,0.589,0.578,0.585,0.553,0.589
,0.559,0.549,0.555,0.522,0.559
,0.529,0.52,0.524,0.491,0.529
,0.499,0.491,0.493,0.459,0.499
,0.469,0.462,0.462,0.428,0.469
,0.44,0.433,0.432,0.397,0.44
,0.411,0.404,0.402,0.366,0.411
,0.382,0.376,0.372,0.335,0.382
,0.354,0.348,0.343,0.306,0.354
,0.327,0.321,0.314,0.276,0.327
,0.301,0.294,0.287,0.248,0.301
,0.276,0.269,0.26,0.221,0.276
,0.252,0.244,0.234,0.194,0.252
,0.229,0.219,0.21,0.169,0.229
,0.207,0.196,0.186,0.145,0.207
,0.187,0.174,0.164,0.121,0.187
,0.167,0.153,0.142,0.099,0.167
,0.149,0.133,0.122,0.078,0.149
,0.132,0.114,0.103,0.058,0.132
,0.116,0.095,0.086,0.039,0.116
,0.102,0.078,0.069,0.021,0.102
,0.088,0.062,0.054,0.004,0.088
,0.075,0.047,0.039,-0.011,0.075
,0.063,0.032,0.026,-0.026,0.063
,0.052,0.019,0.014,-0.04,0.052
,0.042,0.006,0.002,-0.052,0.042
,0.032,-0.006,-0.008,-0.064,0.032
,0.023,-0.017,-0.018,-0.075,0.023
,0.015,-0.027,-0.027,-0.085,0.015
,0.007,-0.036,-0.035,-0.094,0.007
,-0.001,-0.045,-0.043,-0.103,-0.001
,-0.009,-0.054,-0.05,-0.11,-0.009
,-0.016,-0.062,-0.056,-0.118,-0.016
,-0.023,-0.069,-0.062,-0.124,-0.023
,-0.03,-0.076,-0.067,-0.13,-0.03
,-0.037,-0.082,-0.072,-0.135,-0.037
,-0.044,-0.088,-0.077,-0.14,-0.044
,-0.05,-0.093,-0.081,-0.144,-0.05
,-0.057,-0.099,-0.085,-0.148,-0.057
,-0.064,-0.104,-0.089,-0.151,-0.064
,-0.07,-0.108,-0.092,-0.154,-0.07
,-0.077,-0.113,-0.095,-0.157,-0.077
,-0.083,-0.117,-0.098,-0.159,-0.083
,-0.089,-0.12,-0.1,-0.161,-0.089
,-0.096,-0.124,-0.103,-0.163,-0.096
,-0.102,-0.127,-0.105,-0.164,-0.102
,-0.107,-0.13,-0.107,-0.165,-0.107
,-0.113,-0.133,-0.109,-0.166,-0.113
,-0.118,-0.136,-0.11,-0.167,-0.118
,-0.123,-0.138,-0.112,-0.168,-0.123
,-0.128,-0.14,-0.113,-0.168,-0.128
,-0.132,-0.142,-0.114,-0.168,-0.132
,-0.136,-0.144,-0.115,-0.168,-0.136
,-0.14,-0.145,-0.116,-0.168,-0.14
,-0.143,-0.147,-0.117,-0.168,-0.143
,-0.146,-0.148,-0.117,-0.168,-0.146
,-0.148,-0.148,-0.118,-0.168,-0.148
,-0.15,-0.149,-0.118,-0.167,-0.15
,-0.152,-0.149,-0.119,-0.167,-0.152
,-0.153,-0.149,-0.119,-0.166,-0.153
,-0.154,-0.149,-0.119,-0.165,-0.154
,-0.154,-0.149,-0.119,-0.165,-0.154
,-0.155,-0.148,-0.119,-0.164,-0.155
,-0.155,-0.147,-0.119,-0.163,-0.155
,-0.154,-0.147,-0.119,-0.162,-0.154
,-0.154,-0.146,-0.119,-0.162,-0.154
,-0.153,-0.145,-0.119,-0.161,-0.153
,-0.152,-0.143,-0.119,-0.16,-0.152
,-0.151,-0.142,-0.119,-0.159,-0.151
,-0.15,-0.141,-0.119,-0.159,-0.15
,-0.149,-0.14,-0.119,-0.158,-0.149
,-0.148,-0.138,-0.119,-0.158,-0.148
,-0.147,-0.137,-0.119,-0.157,-0.147
,-0.146,-0.136,-0.119,-0.156,-0.146
,-0.145,-0.135,-0.118,-0.156,-0.145
,-0.144,-0.133,-0.118,-0.156,-0.144
,-0.143,-0.132,-0.118,-0.155,-0.143
,-0.143,-0.131,-0.118,-0.155,-0.143
,-0.142,-0.131,-0.117,-0.155,-0.142
,-0.141,-0.13,-0.117,-0.154,-0.141
,-0.141,-0.129,-0.116,-0.154,-0.141
,-0.141,-0.128,-0.116,-0.154,-0.141
,-0.14,-0.128,-0.115,-0.154,-0.14
,-0.14,-0.128,-0.114,-0.154,-0.14
,-0.14,-0.127,-0.113,-0.153,-0.14
,-0.14,-0.127,-0.112,-0.153,-0.14
,-0.14,-0.127,-0.111,-0.153,-0.14
,-0.14,-0.127,-0.11,-0.153,-0.14
,-0.14,-0.127,-0.109,-0.153,-0.14
,-0.14,-0.126,-0.108,-0.152,-0.14
,-0.14,-0.126,-0.106,-0.152,-0.14
,-0.14,-0.126,-0.105,-0.151,-0.14
,-0.14,-0.126,-0.104,-0.151,-0.14
,-0.14,-0.126,-0.102,-0.151,-0.14
,-0.14,-0.125,-0.101,-0.15,-0.14
,-0.14,-0.125,-0.099,-0.149,-0.14
,-0.139,-0.124,-0.098,-0.149,-0.139
,-0.139,-0.124,-0.097,-0.148,-0.139
,-0.139,-0.123,-0.095,-0.147,-0.139
,-0.138,-0.122,-0.094,-0.147,-0.138
,-0.138,-0.121,-0.093,-0.146,-0.138
,-0.137,-0.12,-0.092,-0.145,-0.137
,-0.136,-0.119,-0.09,-0.145,-0.136
,-0.135,-0.118,-0.089,-0.144,-0.135
,-0.134,-0.117,-0.088,-0.143,-0.134
,-0.134,-0.116,-0.087,-0.142,-0.134
,-0.133,-0.114,-0.086,-0.142,-0.133
,-0.132,-0.113,-0.086,-0.141,-0.132
,-0.131,-0.112,-0.085,-0.141,-0.131
,-0.13,-0.11,-0.084,-0.14,-0.13
,-0.129,-0.109,-0.084,-0.14,-0.129
,-0.128,-0.108,-0.083,-0.139,-0.128
,-0.127,-0.107,-0.083,-0.139,-0.127
,-0.126,-0.105,-0.082,-0.138,-0.126
,-0.125,-0.105,-0.082,-0.138,-0.125
,-0.124,-0.104,-0.081,-0.138,-0.124
,-0.123,-0.103,-0.081,-0.137,-0.123
,-0.123,-0.102,-0.081,-0.137,-0.123
,-0.122,-0.102,-0.08,-0.137,-0.122
,-0.121,-0.102,-0.08,-0.136,-0.121
,-0.121,-0.102,-0.08,-0.136,-0.121
,-0.12,-0.102,-0.079,-0.136,-0.12
,-0.12,-0.102,-0.079,-0.135,-0.12
,-0.119,-0.102,-0.079,-0.135,-0.119
,-0.119,-0.103,-0.078,-0.135,-0.119
,-0.119,-0.103,-0.078,-0.134,-0.119
,-0.118,-0.104,-0.077,-0.134,-0.118
,-0.118,-0.105,-0.077,-0.134,-0.118
,-0.118,-0.106,-0.077,-0.133,-0.118
,-0.118,-0.107,-0.076,-0.133,-0.118
,-0.118,-0.108,-0.076,-0.133,-0.118
,-0.118,-0.109,-0.075,-0.133,-0.118
,-0.118,-0.111,-0.074,-0.133,-0.118
,-0.118,-0.112,-0.074,-0.132,-0.118
,-0.118,-0.113,-0.073,-0.132,-0.118
,-0.118,-0.114,-0.073,-0.132,-0.118
,-0.118,-0.115,-0.072,-0.132,-0.118
,-0.118,-0.116,-0.072,-0.132,-0.118
,-0.118,-0.116,-0.071,-0.132,-0.118
,-0.118,-0.117,-0.07,-0.132,-0.118
,-0.117,-0.118,-0.07,-0.132,-0.117
,-0.117,-0.118,-0.069,-0.133,-0.117
,-0.117,-0.118,-0.069,-0.133,-0.117
,-0.117,-0.118,-0.068,-0.133,-0.117
,-0.117,-0.118,-0.068,-0.133,-0.117
,-0.116,-0.118,-0.068,-0.133,-0.116
,-0.116,-0.118,-0.067,-0.133,-0.116
,-0.116,-0.117,-0.067,-0.133,-0.116
,-0.115,-0.116,-0.067,-0.132,-0.115
,-0.114,-0.116,-0.066,-0.132,-0.114
,-0.114,-0.115,-0.066,-0.132,-0.114
,-0.113,-0.114,-0.066,-0.131,-0.113
,-0.112,-0.113,-0.066,-0.131,-0.112
,-0.111,-0.112,-0.066,-0.13,-0.111
,-0.11,-0.111,-0.065,-0.129,-0.11
,-0.109,-0.11,-0.065,-0.128,-0.109
,-0.108,-0.109,-0.065,-0.128,-0.108
,-0.106,-0.108,-0.065,-0.126,-0.106
,-0.105,-0.107,-0.065,-0.125,-0.105
,-0.104,-0.106,-0.065,-0.124,-0.104
,-0.102,-0.105,-0.065,-0.123,-0.102
,-0.101,-0.104,-0.065,-0.122,-0.101
,-0.099,-0.104,-0.065,-0.12,-0.099
,-0.097,-0.103,-0.065,-0.119,-0.097
,-0.096,-0.102,-0.065,-0.118,-0.096
,-0.094,-0.102,-0.065,-0.117,-0.094
,-0.093,-0.101,-0.065,-0.116,-0.093
,-0.091,-0.101,-0.065,-0.114,-0.091
,-0.09,-0.1,-0.065,-0.113,-0.09
,-0.088,-0.1,-0.065,-0.112,-0.088
,-0.087,-0.099,-0.066,-0.112,-0.087
,-0.086,-0.099,-0.066,-0.111,-0.086
,-0.084,-0.099,-0.066,-0.11,-0.084
,-0.083,-0.099,-0.066,-0.11,-0.083
,-0.082,-0.099,-0.066,-0.109,-0.082
,-0.081,-0.099,-0.067,-0.109,-0.081
,-0.08,-0.099,-0.067,-0.108,-0.08
,-0.079,-0.099,-0.067,-0.108,-0.079
,-0.078,-0.099,-0.067,-0.108,-0.078
,-0.077,-0.1,-0.067,-0.108,-0.077
,-0.076,-0.1,-0.068,-0.107,-0.076
,-0.075,-0.1,-0.068,-0.107,-0.075
,-0.074,-0.1,-0.068,-0.107,-0.074
,-0.073,-0.101,-0.068,-0.107,-0.073
,-0.072,-0.101,-0.068,-0.106,-0.072
,-0.071,-0.102,-0.068,-0.106,-0.071
,-0.07,-0.102,-0.067,-0.106,-0.07
,-0.069,-0.102,-0.067,-0.105,-0.069
,-0.067,-0.103,-0.067,-0.104,-0.067
,-0.066,-0.103,-0.066,-0.104,-0.066
,-0.064,-0.103,-0.066,-0.103,-0.064
,-0.063,-0.103,-0.065,-0.102,-0.063
,-0.061,-0.104,-0.064,-0.101,-0.061
,-0.06,-0.104,-0.063,-0.1,-0.06
,-0.058,-0.104,-0.062,-0.099,-0.058
,-0.056,-0.104,-0.061,-0.097,-0.056
,-0.054,-0.103,-0.06,-0.096,-0.054
,-0.052,-0.103,-0.058,-0.095,-0.052
,-0.05,-0.103,-0.057,-0.093,-0.05
,-0.049,-0.102,-0.056,-0.092,-0.049
,-0.047,-0.101,-0.055,-0.091,-0.047
,-0.045,-0.101,-0.053,-0.09,-0.045
,-0.044,-0.1,-0.052,-0.089,-0.044
,-0.042,-0.099,-0.051,-0.087,-0.042
,-0.041,-0.097,-0.05,-0.086,-0.041
,-0.04,-0.096,-0.049,-0.086,-0.04
,-0.039,-0.095,-0.048,-0.085,-0.039
,-0.038,-0.093,-0.047,-0.084,-0.038
,-0.037,-0.092,-0.046,-0.084,-0.037
,-0.037,-0.09,-0.045,-0.083,-0.037
,-0.037,-0.088,-0.045,-0.083,-0.037
,-0.037,-0.087,-0.044,-0.083,-0.037
,-0.037,-0.085,-0.044,-0.083,-0.037
,-0.037,-0.083,-0.044,-0.083,-0.037
,-0.038,-0.082,-0.044,-0.083,-0.038
,-0.039,-0.08,-0.044,-0.084,-0.039
,-0.039,-0.079,-0.044,-0.084,-0.039
,-0.04,-0.078,-0.044,-0.085,-0.04
,-0.041,-0.076,-0.045,-0.085,-0.041
,-0.042,-0.075,-0.045,-0.086,-0.042
,-0.043,-0.075,-0.046,-0.087,-0.043
,-0.044,-0.074,-0.046,-0.088,-0.044
,-0.045,-0.074,-0.047,-0.089,-0.045
,-0.046,-0.073,-0.047,-0.09,-0.046
,-0.047,-0.073,-0.048,-0.091,-0.047
,-0.047,-0.073,-0.049,-0.091,-0.047
,-0.048,-0.074,-0.049,-0.092,-0.048
,-0.048,-0.074,-0.05,-0.093,-0.048
,-0.049,-0.075,-0.05,-0.094,-0.049
,-0.049,-0.075,-0.051,-0.095,-0.049
,-0.049,-0.076,-0.051,-0.095,-0.049
,-0.049,-0.077,-0.051,-0.096,-0.049
,-0.048,-0.078,-0.052,-0.096,-0.048
,-0.048,-0.079,-0.052,-0.097,-0.048
,-0.047,-0.08,-0.052,-0.097,-0.047
,-0.046,-0.081,-0.052,-0.098,-0.046
,-0.046,-0.081,-0.052,-0.098,-0.046
,-0.045,-0.082,-0.052,-0.098,-0.045
,-0.044,-0.083,-0.051,-0.098,-0.044
,-0.043,-0.083,-0.051,-0.098,-0.043
,-0.042,-0.083,-0.051,-0.098,-0.042
,-0.04,-0.083,-0.05,-0.098,-0.04
,-0.039,-0.083,-0.05,-0.098,-0.039
,-0.038,-0.083,-0.05,-0.098,-0.038
,-0.038,-0.082,-0.049,-0.098,-0.038
,-0.037,-0.081,-0.049,-0.098,-0.037
,-0.036,-0.08,-0.048,-0.098,-0.036
,-0.036,-0.079,-0.048,-0.097,-0.036
,-0.035,-0.078,-0.047,-0.097,-0.035
,-0.035,-0.076,-0.047,-0.097,-0.035
,-0.035,-0.075,-0.047,-0.097,-0.035
,-0.036,-0.073,-0.046,-0.096,-0.036
,-0.036,-0.071,-0.046,-0.096,-0.036
,-0.037,-0.069,-0.046,-0.096,-0.037
,-0.038,-0.067,-0.045,-0.095,-0.038
,-0.039,-0.065,-0.045,-0.095,-0.039
,-0.04,-0.063,-0.045,-0.094,-0.04
,-0.041,-0.06,-0.045,-0.094,-0.041
,-0.042,-0.058,-0.044,-0.093,-0.042
,-0.044,-0.056,-0.044,-0.093,-0.044
,-0.046,-0.054,-0.044,-0.092,-0.046
,-0.047,-0.052,-0.044,-0.092,-0.047
,-0.049,-0.051,-0.044,-0.091,-0.049
,-0.05,-0.049,-0.043,-0.091,-0.05
,-0.052,-0.047,-0.043,-0.09,-0.052
,-0.054,-0.046,-0.043,-0.09,-0.054
,-0.055,-0.045,-0.043,-0.089,-0.055
,-0.056,-0.044,-0.042,-0.088,-0.056
,-0.058,-0.043,-0.042,-0.088,-0.058
,-0.059,-0.042,-0.042,-0.087,-0.059
,-0.06,-0.041,-0.041,-0.086,-0.06
,-0.061,-0.04,-0.041,-0.086,-0.061
,-0.061,-0.04,-0.041,-0.085,-0.061
,-0.062,-0.04,-0.04,-0.084,-0.062
,-0.062,-0.039,-0.04,-0.083,-0.062
