Var1,Var2,Var3,Var4,Var5,Var6
,0,-0.002,0.003,-0.002,-0.002
,-0.001,-0.003,0.002,-0.004,-0.004
,-0.001,-0.004,-0.002,-0.005,-0.005
,-0.001,-0.006,-0.007,-0.006,-0.006
,-0.002,-0.006,-0.011,-0.004,-0.004
,-0.003,-0.004,-0.012,-0.001,-0.001
,-0.005,0,-0.01,0.003,0.003
,-0.006,0.003,-0.007,0.006,0.006
,-0.005,0.004,-0.004,0.006,0.006
,-0.003,0.002,-0.001,0.004,0.004
,0.001,-0.002,0.001,0.001,0.001
,0.004,-0.005,0.003,-0.002,-0.002
,0.005,-0.004,0.004,-0.003,-0.003
,0.003,0.001,0.003,-0.002,-0.002
,0.001,0.006,0,-0.001,-0.001
,-0.001,0.01,-0.003,-0.001,-0.001
,-0.001,0.01,-0.005,-0.002,-0.002
,0.001,0.008,-0.005,-0.002,-0.002
,0.004,0.003,-0.001,-0.001,-0.001
,0.007,0,0.003,0.001,0.001
,0.007,-0.001,0.007,0.002,0.002
,0.005,0,0.008,0.002,0.002
,0.001,0.001,0.005,0.001,0.001
,-0.003,0.002,0.001,-0.001,-0.001
,-0.006,0.001,-0.002,-0.001,-0.001
,-0.008,-0.001,-0.004,0,0
,-0.007,-0.001,-0.002,0.001,0.001
,-0.005,-0.001,0.001,0.001,0.001
,-0.003,0.001,0.004,-0.001,-0.001
,0,0.002,0.006,-0.002,-0.002
,0.003,0.001,0.007,-0.002,-0.002
,0.004,-0.001,0.005,-0.001,-0.001
,0.004,-0.004,0.003,0,0
,0.003,-0.006,0,0,0
,0.002,-0.005,-0.001,-0.002,-0.002
,0.001,-0.004,-0.001,-0.005,-0.005
,0.001,-0.001,0.001,-0.007,-0.007
,0.002,0.001,0.004,-0.007,-0.007
,0.003,0.002,0.006,-0.005,-0.005
,0.003,0.002,0.006,-0.001,-0.001
,0.003,0.003,0.005,0.002,0.002
,0.002,0.002,0.003,0.004,0.004
,0.002,0.001,0.001,0.005,0.005
,0.002,-0.002,0.002,0.005,0.005
,0.001,-0.006,0.004,0.004,0.004
,0,-0.009,0.007,0.002,0.002
,-0.001,-0.011,0.008,-0.001,-0.001
,-0.002,-0.009,0.006,-0.003,-0.003
,-0.002,-0.005,0.002,-0.004,-0.004
,0,-0.001,-0.003,-0.003,-0.003
,0.001,0.002,-0.007,-0.001,-0.001
,0.002,0.005,-0.009,0.003,0.003
,0.001,0.006,-0.008,0.006,0.006
,-0.001,0.006,-0.006,0.006,0.006
,-0.003,0.006,-0.003,0.005,0.005
,-0.004,0.005,-0.001,0.003,0.003
,-0.003,0.003,0.001,0.001,0.001
,-0.002,0,0.001,0,0
,0,-0.003,0.001,-0.001,-0.001
,0.001,-0.004,0.001,-0.002,-0.002
,0.002,-0.003,0.001,-0.002,-0.002
,0.003,0.001,0,-0.001,-0.001
,0.003,0.005,-0.001,0.001,0.001
,0.004,0.006,-0.003,0.004,0.004
,0.003,0.004,-0.006,0.006,0.006
,0.002,0,-0.007,0.007,0.007
,0,-0.004,-0.007,0.006,0.006
,-0.002,-0.005,-0.006,0.004,0.004
,-0.003,-0.003,-0.004,0.001,0.001
,-0.004,0.001,-0.003,-0.001,-0.001
,-0.004,0.004,-0.004,-0.002,-0.002
,-0.003,0.005,-0.004,-0.001,-0.001
,-0.001,0.004,-0.003,0,0
,0.001,0.002,-0.001,0,0
,0.002,0,0.003,0,0
,0.001,-0.001,0.007,-0.001,-0.001
,0,-0.001,0.01,-0.003,-0.003
,-0.001,0,0.009,-0.004,-0.004
,0,0.001,0.006,-0.004,-0.004
,0.001,0.003,0.003,-0.002,-0.002
,0.003,0.004,0.001,0,0
,0.004,0.005,0,0.001,0.001
,0.003,0.004,0,0.002,0.002
,0.001,0.004,0,0.002,0.002
,-0.001,0.004,0,0.001,0.001
,-0.004,0.004,0,-0.001,-0.001
,-0.005,0.004,0,-0.003,-0.003
,-0.005,0.005,-0.001,-0.003,-0.003
,-0.004,0.005,-0.002,-0.003,-0.003
,-0.002,0.005,-0.003,-0.002,-0.002
,-0.001,0.004,-0.003,0,0
,0,0.003,-0.001,0.001,0.001
,0,0.001,0.001,0,0
,0.001,-0.001,0.002,-0.001,-0.001
,0.001,-0.003,0.001,-0.002,-0.002
,0.003,-0.005,-0.001,-0.002,-0.002
,0.004,-0.005,-0.003,0,0
,0.005,-0.004,-0.003,0.002,0.002
,0.004,-0.002,-0.001,0.004,0.004
,0.002,0,0.002,0.005,0.005
,0.001,0.002,0.005,0.003,0.003
,0,0.001,0.005,0,0
,-0.001,0,0.004,-0.003,-0.003
,-0.001,-0.002,0.001,-0.004,-0.004
,-0.001,-0.004,-0.001,-0.003,-0.003
,-0.001,-0.004,-0.003,0,0
,-0.002,-0.004,-0.002,0.002,0.002
,-0.003,-0.003,0,0.004,0.004
,-0.004,-0.003,0.001,0.003,0.003
,-0.004,-0.002,0.002,0.002,0.002
,-0.003,-0.002,0,0,0
,-0.001,-0.001,-0.002,0,0
,0.003,0.001,-0.003,-0.001,-0.001
,0.005,0.003,-0.003,0,0
,0.005,0.005,-0.001,-0.001,-0.001
,0.003,0.006,0.001,-0.001,-0.001
,0,0.006,0.003,-0.001,-0.001
,-0.003,0.006,0.003,-0.001,-0.001
,-0.005,0.004,0.001,0,0
,-0.005,0.002,-0.003,0.001,0.001
,-0.004,-0.001,-0.007,0.002,0.002
,-0.001,-0.004,-0.009,0.001,0.001
,0,-0.006,-0.009,0,0
,0.001,-0.007,-0.006,-0.001,-0.001
,0.002,-0.007,-0.002,-0.002,-0.002
,0.002,-0.005,0.002,-0.002,-0.002
,0.001,-0.003,0.004,-0.001,-0.001
,0.001,-0.002,0.004,0,0
,0.001,-0.001,0.001,0,0
,0.001,-0.001,-0.003,0,0
,0.001,-0.001,-0.007,-0.001,-0.001
,0.002,-0.002,-0.009,-0.002,-0.002
,0.003,-0.002,-0.009,-0.003,-0.003
,0.005,0,-0.007,-0.003,-0.003
,0.006,0.001,-0.003,-0.002,-0.002
,0.006,0.002,0,-0.001,-0.001
,0.004,0.001,0.002,0,0
,0.002,-0.001,0.001,0,0
,-0.001,-0.004,0,-0.001,-0.001
,-0.003,-0.006,-0.001,-0.001,-0.001
,-0.004,-0.006,0,-0.001,-0.001
,-0.004,-0.003,0.002,0.001,0.001
,-0.005,0,0.005,0.004,0.004
,-0.006,0.002,0.006,0.006,0.006
,-0.005,0.002,0.004,0.005,0.005
,-0.004,0.002,0,0.003,0.003
,-0.001,0.001,-0.004,0,0
,0.002,0,-0.006,-0.002,-0.002
,0.003,-0.001,-0.005,-0.001,-0.001
,0.003,-0.001,-0.003,0.002,0.002
,0.002,-0.001,-0.002,0.005,0.005
,0.001,-0.001,-0.002,0.006,0.006
,0,0,-0.003,0.003,0.003
,0,0,-0.005,-0.001,-0.001
,0,0.001,-0.005,-0.003,-0.003
,0.001,0.001,-0.003,-0.003,-0.003
,0,0.001,-0.001,0,0
,-0.001,0,0,0.003,0.003
,-0.003,-0.002,0,0.004,0.004
,-0.004,-0.003,-0.001,0.003,0.003
,-0.003,-0.004,-0.002,-0.001,-0.001
,-0.001,-0.003,-0.001,-0.005,-0.005
,0,-0.002,0.003,-0.006,-0.006
,0.001,-0.002,0.007,-0.004,-0.004
,0,-0.002,0.009,-0.001,-0.001
,-0.002,-0.002,0.009,0.001,0.001
,-0.003,-0.001,0.007,0.001,0.001
,-0.003,-0.001,0.004,0,0
,-0.001,0,0.003,-0.001,-0.001
,0.001,0.001,0.003,-0.002,-0.002
,0.004,0.001,0.004,-0.002,-0.002
,0.004,0.001,0.005,-0.001,-0.001
,0.003,-0.001,0.004,-0.001,-0.001
,0.001,-0.002,0,-0.001,-0.001
,-0.001,-0.003,-0.004,-0.001,-0.001
,-0.002,-0.004,-0.008,-0.001,-0.001
,-0.001,-0.003,-0.008,0,0
,0.001,-0.002,-0.005,0,0
,0.002,-0.001,-0.001,0.001,0.001
,0.002,-0.001,0.001,0.002,0.002
,0,-0.001,0.001,0.002,0.002
,-0.002,-0.002,-0.002,0.002,0.002
,-0.003,-0.002,-0.006,0.001,0.001
,-0.002,-0.001,-0.007,-0.001,-0.001
,0,0,-0.004,-0.001,-0.001
,0.003,0.001,0.002,0,0
,0.004,0.003,0.006,0.001,0.001
,0.004,0.003,0.007,0.003,0.003
,0.003,0.003,0.003,0.004,0.004
,0.001,0.002,-0.001,0.003,0.003
,0,0,-0.005,0.001,0.001
,-0.001,-0.002,-0.004,-0.002,-0.002
,-0.001,-0.004,-0.001,-0.004,-0.004
,0,-0.005,0.002,-0.003,-0.003
,0,-0.005,0.003,-0.001,-0.001
,-0.001,-0.004,0.001,0.002,0.002
,-0.001,-0.002,-0.002,0.004,0.004
,-0.001,-0.001,-0.005,0.005,0.005
,-0.001,0.001,-0.005,0.005,0.005
,0,0.001,-0.002,0.004,0.004
,0.001,0,0.002,0.002,0.002
,0.003,-0.002,0.004,0.001,0.001
,0.004,-0.003,0.005,-0.001,-0.001
,0.005,-0.003,0.005,-0.002,-0.002
,0.005,-0.002,0.004,-0.002,-0.002
,0.004,-0.001,0.002,-0.001,-0.001
,0.003,0,0,0,0
,0.001,-0.001,-0.002,0.001,0.001
,-0.001,-0.003,-0.004,0.001,0.001
,-0.003,-0.005,-0.005,0.001,0.001
,-0.004,-0.005,-0.004,0.001,0.001
,-0.006,-0.002,-0.001,0.001,0.001
,-0.006,0.001,0.002,0,0
,-0.007,0.004,0.004,-0.001,-0.001
,-0.006,0.005,0.003,-0.002,-0.002
,-0.004,0.003,0,-0.004,-0.004
,-0.001,0.001,-0.002,-0.004,-0.004
,0.002,-0.002,-0.002,-0.003,-0.003
,0.005,-0.003,-0.002,-0.001,-0.001
,0.007,-0.004,0,0.001,0.001
,0.006,-0.003,0.001,0.002,0.002
,0.002,-0.002,0.001,0.003,0.003
,-0.002,0,0,0.002,0.002
,-0.005,0.003,-0.001,0.001,0.001
,-0.004,0.005,-0.002,0.001,0.001
,-0.002,0.006,-0.001,0.001,0.001
,0.001,0.006,0,0.001,0.001
,0.002,0.005,0,0.002,0.002
,0,0.004,0.001,0.002,0.002
,-0.003,0.003,0,0.002,0.002
,-0.006,0.003,-0.002,0.002,0.002
,-0.005,0.003,-0.004,0.001,0.001
,-0.002,0.003,-0.004,0.002,0.002
,0.002,0.002,-0.002,0.003,0.003
,0.005,0.002,0,0.004,0.004
,0.005,0.002,0.002,0.006,0.006
,0.002,0.002,0.002,0.006,0.006
,-0.002,0.001,0.001,0.005,0.005
,-0.005,0,0,0.003,0.003
,-0.006,-0.002,0,0.001,0.001
,-0.004,-0.005,0.001,0,0
,-0.002,-0.006,0.003,0.001,0.001
,-0.001,-0.006,0.004,0.004,0.004
,-0.001,-0.003,0.004,0.006,0.006
,-0.002,-0.001,0.002,0.007,0.007
,-0.003,0.001,0.001,0.006,0.006
,-0.002,0.001,0.002,0.005,0.005
,-0.001,0,0.004,0.003,0.003
,0.002,-0.001,0.006,0.002,0.002
,0.004,-0.001,0.006,0.002,0.002
,0.005,0,0.004,0.001,0.001
,0.004,0.001,0.001,-0.001,-0.001
,0.002,0.002,-0.001,-0.003,-0.003
,0.001,0.002,0,-0.005,-0.005
,-0.001,0.002,0.002,-0.006,-0.006
,-0.001,0.001,0.003,-0.005,-0.005
,-0.001,0.001,0.003,-0.004,-0.004
,-0.001,0.002,0.001,-0.002,-0.002
,-0.001,0.002,-0.002,0,0
,-0.001,0.004,-0.005,0,0
,-0.001,0.005,-0.005,0,0
,-0.002,0.004,-0.003,-0.001,-0.001
,-0.003,0.003,0,-0.001,-0.001
,-0.003,0,0.002,-0.002,-0.002
,-0.004,-0.002,0.003,-0.002,-0.002
,-0.005,-0.002,0.002,-0.003,-0.003
,-0.006,-0.001,0.001,-0.005,-0.005
,-0.005,0.002,0.001,-0.005,-0.005
,-0.002,0.004,0.001,-0.004,-0.004
,0.001,0.004,0.002,-0.002,-0.002
,0.003,0.003,0.001,0.001,0.001
,0.003,0.002,-0.001,0.003,0.003
,0,0.001,-0.003,0.004,0.004
,-0.004,0.002,-0.005,0.003,0.003
,-0.007,0.003,-0.006,0,0
,-0.007,0.003,-0.006,-0.003,-0.003
,-0.003,0.003,-0.005,-0.005,-0.005
,0.002,0.001,-0.004,-0.005,-0.005
,0.006,-0.001,-0.004,-0.003,-0.003
,0.007,-0.002,-0.005,-0.002,-0.002
,0.004,0,-0.004,-0.001,-0.001
,-0.001,0.002,-0.004,-0.001,-0.001
,-0.005,0.004,-0.003,-0.001,-0.001
,-0.007,0.002,-0.002,0,0
,-0.006,-0.001,-0.002,0.002,0.002
,-0.003,-0.005,-0.002,0.004,0.004
,0.001,-0.006,-0.003,0.004,0.004
,0.004,-0.005,-0.003,0.001,0.001
,0.005,-0.001,-0.001,-0.003,-0.003
,0.005,0.002,0.002,-0.006,-0.006
,0.004,0.003,0.005,-0.006,-0.006
,0.003,0.002,0.006,-0.004,-0.004
,0.002,0,0.005,-0.001,-0.001
,0,-0.003,0.003,0.002,0.002
,-0.001,-0.004,0,0.004,0.004
,-0.001,-0.002,-0.002,0.004,0.004
,0,0,-0.003,0.003,0.003
,0.002,0.003,-0.001,0.001,0.001
,0.002,0.004,0.001,0,0
,0.001,0.004,0.004,-0.001,-0.001
,-0.002,0.002,0.006,-0.001,-0.001
,-0.005,-0.001,0.006,0.001,0.001
,-0.007,-0.002,0.005,0.003,0.003
,-0.008,-0.002,0.003,0.004,0.004
,-0.008,0,0,0.005,0.005
,-0.009,0.001,-0.003,0.004,0.004
,-0.009,0.001,-0.005,0.002,0.002
,-0.009,0,-0.006,-0.001,-0.001
,-0.008,-0.001,-0.006,-0.003,-0.003
,-0.006,-0.001,-0.005,-0.004,-0.004
,-0.004,0,-0.004,-0.003,-0.003
,-0.001,0.002,-0.003,-0.001,-0.001
,0.001,0.004,-0.002,0.001,0.001
,0.003,0.004,-0.001,0.002,0.002
,0.004,0.002,-0.001,0.002,0.002
,0.004,-0.001,-0.001,0,0
,0.003,-0.005,0,-0.003,-0.003
,0.002,-0.007,0.001,-0.005,-0.005
,0.001,-0.007,0.001,-0.005,-0.005
,0.001,-0.006,0,-0.004,-0.004
,0.002,-0.004,-0.003,-0.001,-0.001
,0.003,-0.004,-0.006,0.002,0.002
,0.003,-0.004,-0.009,0.004,0.004
,0.002,-0.005,-0.01,0.003,0.003
,0.001,-0.004,-0.009,0.001,0.001
,-0.001,-0.002,-0.006,0,0
,-0.002,0,-0.004,0,0
,-0.001,0.002,-0.002,0.001,0.001
,0,0.003,0,0.003,0.003
,0.001,0.002,0.003,0.005,0.005
,0.001,0.002,0.005,0.005,0.005
,0,0.001,0.007,0.004,0.004
,-0.001,0,0.007,0.002,0.002
,-0.003,-0.001,0.006,0,0
,-0.005,-0.001,0.004,-0.002,-0.002
,-0.006,-0.001,0.001,-0.003,-0.003
,-0.005,0,0,-0.003,-0.003
,-0.003,0.001,-0.001,-0.004,-0.004
,0,0.002,-0.001,-0.004,-0.004
,0.003,0.003,-0.001,-0.003,-0.003
,0.005,0.003,0,-0.002,-0.002
,0.006,0.004,0,-0.001,-0.001
,0.005,0.003,-0.001,0.001,0.001
,0.004,0,-0.004,0.002,0.002
,0.003,-0.004,-0.007,0.002,0.002
,0.002,-0.009,-0.008,0,0
,0.001,-0.011,-0.008,-0.002,-0.002
,0,-0.01,-0.007,-0.004,-0.004
,-0.001,-0.006,-0.006,-0.004,-0.004
,-0.002,-0.002,-0.005,-0.004,-0.004
,-0.001,0.002,-0.006,-0.002,-0.002
,0,0.002,-0.008,-0.001,-0.001
,0.001,0,-0.009,0,0
,0.001,-0.004,-0.007,0.001,0.001
,0.002,-0.006,-0.004,0,0
,0.001,-0.006,-0.001,-0.001,-0.001
,0.001,-0.003,0.001,-0.003,-0.003
,0.001,0.001,0,-0.006,-0.006
,0.002,0.004,-0.002,-0.008,-0.008
,0.002,0.005,-0.004,-0.009,-0.009
,0.003,0.002,-0.004,-0.008,-0.008
,0.002,-0.001,-0.002,-0.006,-0.006
,-0.001,-0.004,0,-0.004,-0.004
,-0.004,-0.004,0.001,-0.002,-0.002
,-0.006,-0.001,-0.001,-0.001,-0.001
,-0.006,0.003,-0.004,0,0
,-0.003,0.007,-0.008,0.001,0.001
,0.002,0.008,-0.009,0.003,0.003
,0.007,0.006,-0.008,0.005,0.005
,0.009,0.003,-0.005,0.008,0.008
,0.007,0,-0.003,0.008,0.008
,0.004,-0.002,-0.001,0.006,0.006
,0,-0.002,-0.001,0.002,0.002
,-0.002,0,-0.001,-0.002,-0.002
,-0.001,0.002,0,-0.005,-0.005
,0.002,0.004,0.001,-0.005,-0.005
,0.005,0.004,0.002,-0.004,-0.004
,0.005,0.003,0,-0.003,-0.003
,0.002,0.001,-0.001,-0.003,-0.003
,-0.004,-0.001,-0.002,-0.006,-0.006
,-0.009,-0.002,-0.001,-0.008,-0.008
,-0.011,-0.003,0.002,-0.009,-0.009
,-0.008,-0.003,0.006,-0.008,-0.008
,-0.003,-0.003,0.007,-0.005,-0.005
,0.002,-0.003,0.007,-0.003,-0.003
,0.005,-0.004,0.005,-0.001,-0.001
,0.004,-0.004,0.004,-0.001,-0.001
,0.001,-0.004,0.003,-0.001,-0.001
,-0.003,-0.004,0.003,0,0
,-0.005,-0.004,0.002,0.001,0.001
,-0.005,-0.003,0.001,0.002,0.002
,-0.005,-0.003,-0.001,0.002,0.002
,-0.004,-0.004,-0.004,0.001,0.001
,-0.003,-0.006,-0.008,-0.001,-0.001
,-0.003,-0.007,-0.014,-0.002,-0.002
,-0.003,-0.006,-0.019,-0.001,-0.001
,-0.003,-0.005,-0.024,0,0
,-0.003,-0.003,-0.027,0.002,0.002
,-0.002,-0.003,-0.028,0.001,0.001
,-0.002,-0.004,-0.027,-0.001,-0.001
,-0.002,-0.005,-0.023,-0.003,-0.003
,-0.004,-0.005,-0.017,-0.004,-0.004
,-0.007,-0.004,-0.008,-0.003,-0.003
,-0.01,-0.002,0.006,-0.001,-0.001
,-0.011,-0.002,0.024,0.001,0.001
,-0.009,-0.003,0.047,0.001,0.001
,-0.005,-0.005,0.075,-0.001,-0.001
,-0.001,-0.005,0.108,-0.003,-0.003
,0,-0.003,0.146,-0.005,-0.005
,-0.001,0.001,0.189,-0.005,-0.005
,-0.003,0.004,0.232,-0.004,-0.004
,-0.003,0.005,0.271,-0.002,-0.002
,0.001,0.005,0.299,0,0
,0.006,0.004,0.308,0.002,0.002
,0.01,0.004,0.296,0.003,0.003
,0.011,0.004,0.263,0.003,0.003
,0.009,0.005,0.217,0.002,0.002
,0.006,0.005,0.167,0.002,0.002
,0.005,0.004,0.123,0.001,0.001
,0.007,0.003,0.086,0,0
,0.01,0.002,0.052,-0.001,-0.001
,0.013,0.001,0.01,-0.003,-0.003
,0.013,0,-0.049,-0.005,-0.005
,0.011,0,-0.131,-0.008,-0.008
,0.008,0.001,-0.234,-0.01,-0.01
,0.005,0.002,-0.349,-0.01,-0.01
,0.004,0.004,-0.46,-0.009,-0.009
,0.005,0.005,-0.549,-0.007,-0.007
,0.005,0.006,-0.599,-0.006,-0.006
,0.004,0.005,-0.596,-0.006,-0.006
,0.003,0.003,-0.539,-0.007,-0.007
,0.002,0,-0.44,-0.006,-0.006
,0.003,-0.002,-0.322,-0.003,-0.003
,0.006,-0.001,-0.212,0.002,0.002
,0.011,0.004,-0.13,0.009,0.009
,0.021,0.013,-0.079,0.016,0.016
,0.039,0.027,-0.052,0.022,0.022
,0.066,0.047,-0.034,0.027,0.027
,0.103,0.071,-0.013,0.034,0.034
,0.147,0.101,0.017,0.044,0.044
,0.197,0.137,0.058,0.06,0.06
,0.251,0.177,0.109,0.08,0.08
,0.305,0.218,0.168,0.102,0.102
,0.353,0.255,0.231,0.123,0.123
,0.387,0.283,0.285,0.138,0.138
,0.392,0.294,0.315,0.146,0.146
,0.359,0.286,0.31,0.144,0.144
,0.285,0.254,0.267,0.133,0.133
,0.175,0.2,0.2,0.114,0.114
,0.042,0.131,0.128,0.087,0.087
,-0.098,0.056,0.068,0.054,0.054
,-0.228,-0.016,0.027,0.018,0.018
,-0.337,-0.077,-0.002,-0.018,-0.018
,-0.42,-0.125,-0.03,-0.054,-0.054
,-0.474,-0.163,-0.065,-0.089,-0.089
,-0.503,-0.198,-0.105,-0.122,-0.122
,-0.516,-0.239,-0.139,-0.151,-0.151
,-0.517,-0.29,-0.157,-0.173,-0.173
,-0.509,-0.348,-0.153,-0.183,-0.183
,-0.489,-0.404,-0.127,-0.181,-0.181
,-0.455,-0.448,-0.089,-0.17,-0.17
,-0.405,-0.47,-0.048,-0.157,-0.157
,-0.346,-0.469,-0.011,-0.148,-0.148
,-0.285,-0.449,0.019,-0.145,-0.145
,-0.229,-0.419,0.044,-0.143,-0.143
,-0.182,-0.385,0.065,-0.138,-0.138
,-0.138,-0.346,0.086,-0.127,-0.127
,-0.094,-0.298,0.104,-0.111,-0.111
,-0.048,-0.235,0.12,-0.098,-0.098
,0,-0.157,0.131,-0.091,-0.091
,0.046,-0.067,0.134,-0.089,-0.089
,0.086,0.026,0.128,-0.084,-0.084
,0.12,0.11,0.117,-0.071,-0.071
,0.148,0.177,0.102,-0.05,-0.05
,0.17,0.22,0.088,-0.024,-0.024
,0.185,0.239,0.077,0.001,0.001
,0.196,0.238,0.068,0.021,0.021
,0.201,0.228,0.061,0.037,0.037
,0.205,0.218,0.053,0.052,0.052
,0.208,0.215,0.045,0.066,0.066
,0.213,0.219,0.037,0.08,0.08
,0.218,0.224,0.029,0.09,0.09
,0.221,0.222,0.023,0.093,0.093
,0.218,0.21,0.016,0.086,0.086
,0.206,0.185,0.01,0.071,0.071
,0.186,0.15,0.004,0.052,0.052
,0.158,0.111,-0.001,0.031,0.031
,0.126,0.072,-0.003,0.015,0.015
,0.095,0.038,-0.003,0.006,0.006
,0.068,0.01,-0.003,0.004,0.004
,0.048,-0.01,-0.004,0.006,0.006
,0.034,-0.022,-0.007,0.009,0.009
,0.025,-0.029,-0.012,0.011,0.011
,0.016,-0.034,-0.017,0.013,0.013
,0.008,-0.038,-0.02,0.018,0.018
,0.001,-0.042,-0.021,0.029,0.029
,-0.001,-0.042,-0.02,0.045,0.045
,0.003,-0.035,-0.018,0.066,0.066
,0.013,-0.02,-0.015,0.087,0.087
,0.028,0.001,-0.012,0.103,0.103
,0.044,0.026,-0.011,0.111,0.111
,0.057,0.048,-0.011,0.112,0.112
,0.066,0.066,-0.013,0.11,0.11
,0.071,0.078,-0.015,0.108,0.108
,0.072,0.086,-0.018,0.106,0.106
,0.07,0.092,-0.019,0.105,0.105
,0.066,0.093,-0.018,0.101,0.101
,0.061,0.09,-0.017,0.093,0.093
,0.056,0.081,-0.015,0.084,0.084
,0.051,0.068,-0.013,0.073,0.073
,0.044,0.053,-0.01,0.064,0.064
,0.037,0.039,-0.008,0.055,0.055
,0.029,0.029,-0.007,0.046,0.046
,0.022,0.021,-0.008,0.036,0.036
,0.015,0.016,-0.012,0.026,0.026
,0.009,0.013,-0.017,0.016,0.016
,0.002,0.009,-0.021,0.008,0.008
,-0.005,0.004,-0.022,0.001,0.001
,-0.013,-0.001,-0.018,-0.005,-0.005
,-0.021,-0.007,-0.011,-0.012,-0.012
,-0.027,-0.012,-0.003,-0.019,-0.019
,-0.03,-0.017,0,-0.028,-0.028
,-0.033,-0.021,-0.001,-0.035,-0.035
,-0.034,-0.026,-0.006,-0.039,-0.039
,-0.035,-0.029,-0.012,-0.041,-0.041
,-0.037,-0.032,-0.016,-0.041,-0.041
,-0.038,-0.032,-0.018,-0.04,-0.04
,-0.039,-0.032,-0.016,-0.041,-0.041
,-0.039,-0.03,-0.014,-0.042,-0.042
,-0.039,-0.029,-0.011,-0.043,-0.043
,-0.037,-0.028,-0.01,-0.041,-0.041
,-0.034,-0.026,-0.009,-0.037,-0.037
,-0.031,-0.023,-0.008,-0.031,-0.031
,-0.029,-0.018,-0.008,-0.026,-0.026
,-0.028,-0.014,-0.006,-0.024,-0.024
,-0.029,-0.012,-0.004,-0.024,-0.024
,-0.028,-0.011,-0.002,-0.026,-0.026
,-0.027,-0.011,0,-0.029,-0.029
,-0.025,-0.011,0.001,-0.03,-0.03
,-0.023,-0.012,0,-0.03,-0.03
,-0.024,-0.012,-0.001,-0.027,-0.027
,-0.026,-0.013,-0.003,-0.024,-0.024
,-0.03,-0.014,-0.005,-0.022,-0.022
,-0.032,-0.014,-0.006,-0.02,-0.02
,-0.033,-0.013,-0.006,-0.019,-0.019
,-0.032,-0.012,-0.005,-0.019,-0.019
,-0.03,-0.009,-0.005,-0.018,-0.018
,-0.029,-0.007,-0.004,-0.017,-0.017
,-0.028,-0.005,-0.003,-0.015,-0.015
,-0.027,-0.005,-0.002,-0.014,-0.014
,-0.026,-0.005,-0.002,-0.012,-0.012
,-0.025,-0.005,-0.002,-0.01,-0.01
,-0.023,-0.004,-0.003,-0.008,-0.008
,-0.024,-0.004,-0.004,-0.007,-0.007
,-0.025,-0.003,-0.006,-0.007,-0.007
,-0.026,-0.003,-0.007,-0.008,-0.008
,-0.026,-0.002,-0.006,-0.009,-0.009
,-0.024,-0.002,-0.005,-0.01,-0.01
,-0.021,-0.002,-0.004,-0.01,-0.01
,-0.017,-0.001,-0.004,-0.007,-0.007
,-0.015,-0.001,-0.004,-0.005,-0.005
,-0.014,-0.002,-0.006,-0.004,-0.004
,-0.013,-0.004,-0.006,-0.005,-0.005
,-0.013,-0.005,-0.006,-0.009,-0.009
,-0.013,-0.006,-0.004,-0.012,-0.012
,-0.013,-0.005,-0.002,-0.013,-0.013
,-0.012,-0.003,0,-0.013,-0.013
,-0.011,0,0,-0.01,-0.01
,-0.007,0.003,-0.001,-0.006,-0.006
,0,0.005,-0.002,-0.002,-0.002
,0.008,0.006,-0.002,0.001,0.001
,0.015,0.006,-0.001,0.002,0.002
,0.021,0.007,0.001,0.003,0.003
,0.024,0.007,0.002,0.004,0.004
,0.027,0.008,0.002,0.006,0.006
,0.029,0.01,0,0.01,0.01
,0.032,0.012,-0.001,0.012,0.012
,0.034,0.013,-0.001,0.012,0.012
,0.034,0.012,0.001,0.01,0.01
,0.032,0.01,0.005,0.005,0.005
,0.029,0.006,0.009,0.001,0.001
,0.026,0.003,0.011,-0.002,-0.002
,0.024,0.001,0.012,-0.003,-0.003
,0.023,0.001,0.011,-0.002,-0.002
,0.021,0.003,0.008,-0.001,-0.001
,0.02,0.004,0.006,0,0
,0.019,0.004,0.006,0.002,0.002
,0.017,0.003,0.007,0.004,0.004
,0.015,0.001,0.009,0.007,0.007
,0.012,-0.001,0.009,0.01,0.01
,0.008,-0.002,0.007,0.01,0.01
,0.004,-0.003,0.004,0.008,0.008
,0,-0.004,0,0.005,0.005
,-0.002,-0.006,-0.002,0.002,0.002
,-0.002,-0.007,-0.002,0,0
,0,-0.009,-0.001,0.001,0.001
,0.002,-0.01,0,0.001,0.001
,0.002,-0.011,-0.001,0.001,0.001
,-0.001,-0.011,-0.003,-0.002,-0.002
,-0.005,-0.01,-0.004,-0.004,-0.004
,-0.01,-0.01,-0.005,-0.006,-0.006
,-0.014,-0.01,-0.003,-0.005,-0.005
,-0.015,-0.01,0,-0.002,-0.002
,-0.014,-0.011,0.003,0,0
,-0.012,-0.013,0.003,0,0
,-0.01,-0.014,0,-0.002,-0.002
,-0.009,-0.014,-0.005,-0.004,-0.004
,-0.01,-0.012,-0.01,-0.004,-0.004
,-0.01,-0.009,-0.013,-0.002,-0.002
,-0.01,-0.006,-0.013,0,0
,-0.007,-0.002,-0.011,0.001,0.001
,-0.004,0,-0.008,0,0
,-0.001,0.002,-0.006,-0.002,-0.002
,0.001,0.003,-0.007,-0.004,-0.004
,0.002,0.004,-0.009,-0.004,-0.004
,0.002,0.005,-0.011,-0.002,-0.002
