Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
,0.109,0.109,0.126,0.126,0.092,0.128,0.137,0.116,0.115,0.139,0.127
,0.107,0.107,0.124,0.124,0.09,0.125,0.135,0.114,0.112,0.138,0.125
,0.104,0.104,0.122,0.122,0.089,0.123,0.134,0.113,0.109,0.136,0.123
,0.102,0.102,0.12,0.121,0.088,0.12,0.133,0.111,0.106,0.135,0.121
,0.101,0.101,0.118,0.119,0.088,0.118,0.132,0.111,0.104,0.133,0.119
,0.099,0.099,0.117,0.118,0.088,0.116,0.131,0.11,0.101,0.132,0.118
,0.098,0.098,0.115,0.117,0.088,0.114,0.13,0.11,0.099,0.131,0.116
,0.097,0.097,0.114,0.117,0.088,0.113,0.13,0.109,0.098,0.13,0.115
,0.096,0.096,0.112,0.116,0.089,0.111,0.129,0.109,0.096,0.129,0.113
,0.096,0.096,0.111,0.116,0.09,0.11,0.129,0.11,0.094,0.129,0.112
,0.095,0.095,0.109,0.115,0.091,0.108,0.128,0.11,0.093,0.128,0.111
,0.095,0.095,0.108,0.115,0.093,0.107,0.128,0.11,0.092,0.127,0.109
,0.094,0.094,0.107,0.115,0.094,0.106,0.128,0.111,0.091,0.126,0.108
,0.094,0.094,0.105,0.115,0.096,0.105,0.127,0.111,0.09,0.125,0.107
,0.094,0.094,0.104,0.115,0.097,0.104,0.127,0.111,0.089,0.124,0.106
,0.094,0.094,0.103,0.114,0.099,0.103,0.126,0.112,0.088,0.123,0.105
,0.094,0.094,0.101,0.114,0.1,0.102,0.126,0.112,0.087,0.122,0.104
,0.094,0.094,0.1,0.114,0.101,0.101,0.125,0.112,0.086,0.121,0.103
,0.094,0.094,0.099,0.113,0.103,0.1,0.124,0.113,0.085,0.119,0.102
,0.094,0.094,0.097,0.113,0.104,0.099,0.123,0.113,0.085,0.118,0.101
,0.094,0.094,0.096,0.112,0.105,0.098,0.122,0.113,0.084,0.116,0.1
,0.093,0.093,0.095,0.111,0.105,0.097,0.12,0.112,0.083,0.114,0.099
,0.093,0.093,0.094,0.11,0.106,0.096,0.119,0.112,0.082,0.112,0.099
,0.093,0.093,0.093,0.109,0.106,0.095,0.117,0.112,0.081,0.111,0.098
,0.093,0.093,0.091,0.108,0.106,0.094,0.115,0.111,0.08,0.109,0.097
,0.092,0.092,0.09,0.106,0.106,0.093,0.113,0.11,0.079,0.107,0.096
,0.091,0.091,0.089,0.105,0.106,0.092,0.111,0.109,0.077,0.104,0.095
,0.091,0.091,0.089,0.103,0.106,0.091,0.109,0.108,0.076,0.102,0.095
,0.09,0.09,0.088,0.102,0.105,0.09,0.106,0.107,0.075,0.1,0.094
,0.089,0.089,0.087,0.1,0.104,0.089,0.104,0.106,0.073,0.098,0.093
,0.088,0.088,0.086,0.098,0.103,0.088,0.102,0.104,0.072,0.096,0.093
,0.087,0.087,0.086,0.097,0.102,0.087,0.099,0.103,0.07,0.094,0.092
,0.086,0.086,0.085,0.095,0.101,0.086,0.097,0.101,0.069,0.092,0.091
,0.085,0.085,0.085,0.093,0.1,0.085,0.095,0.1,0.067,0.09,0.091
,0.084,0.084,0.084,0.092,0.099,0.084,0.093,0.098,0.066,0.088,0.09
,0.083,0.083,0.084,0.09,0.097,0.083,0.091,0.096,0.064,0.087,0.09
,0.082,0.082,0.084,0.089,0.096,0.083,0.089,0.095,0.063,0.085,0.09
,0.081,0.081,0.084,0.087,0.095,0.082,0.087,0.093,0.061,0.084,0.089
,0.079,0.079,0.084,0.086,0.094,0.081,0.085,0.092,0.06,0.083,0.089
,0.078,0.078,0.084,0.085,0.093,0.08,0.084,0.09,0.058,0.082,0.089
,0.077,0.077,0.084,0.084,0.091,0.079,0.082,0.089,0.057,0.081,0.089
,0.076,0.076,0.083,0.083,0.09,0.079,0.081,0.087,0.056,0.08,0.089
,0.075,0.075,0.083,0.083,0.09,0.078,0.08,0.086,0.054,0.079,0.088
,0.074,0.074,0.083,0.082,0.089,0.077,0.079,0.085,0.053,0.078,0.088
,0.073,0.073,0.083,0.082,0.088,0.077,0.078,0.084,0.052,0.078,0.088
,0.072,0.072,0.083,0.081,0.088,0.076,0.077,0.083,0.051,0.077,0.088
,0.071,0.071,0.083,0.081,0.087,0.075,0.076,0.082,0.05,0.077,0.088
,0.07,0.07,0.083,0.08,0.087,0.075,0.075,0.081,0.049,0.076,0.088
,0.07,0.07,0.082,0.08,0.087,0.074,0.074,0.08,0.048,0.076,0.088
,0.069,0.069,0.082,0.08,0.086,0.073,0.074,0.079,0.048,0.076,0.088
,0.068,0.068,0.081,0.08,0.086,0.072,0.073,0.078,0.047,0.075,0.088
,0.067,0.067,0.081,0.08,0.086,0.072,0.072,0.077,0.046,0.075,0.088
,0.067,0.067,0.08,0.079,0.086,0.071,0.071,0.077,0.046,0.075,0.087
,0.066,0.066,0.08,0.079,0.086,0.07,0.07,0.076,0.045,0.074,0.087
,0.066,0.066,0.079,0.079,0.086,0.069,0.069,0.075,0.045,0.074,0.087
,0.065,0.065,0.078,0.079,0.086,0.069,0.068,0.075,0.044,0.074,0.086
,0.065,0.065,0.077,0.078,0.086,0.068,0.067,0.074,0.044,0.073,0.086
,0.064,0.064,0.076,0.078,0.086,0.067,0.065,0.074,0.043,0.073,0.085
,0.064,0.064,0.075,0.077,0.086,0.066,0.064,0.073,0.043,0.072,0.085
,0.063,0.063,0.074,0.077,0.086,0.066,0.063,0.073,0.043,0.072,0.084
,0.063,0.063,0.073,0.077,0.086,0.065,0.062,0.072,0.042,0.071,0.084
,0.063,0.063,0.072,0.076,0.086,0.064,0.06,0.072,0.042,0.07,0.083
,0.062,0.062,0.072,0.076,0.086,0.063,0.059,0.071,0.041,0.07,0.082
,0.062,0.062,0.071,0.075,0.086,0.063,0.058,0.071,0.041,0.069,0.081
,0.062,0.062,0.07,0.075,0.085,0.062,0.057,0.07,0.041,0.068,0.08
,0.062,0.062,0.069,0.074,0.085,0.061,0.056,0.07,0.04,0.068,0.079
,0.062,0.062,0.068,0.074,0.084,0.061,0.055,0.07,0.04,0.067,0.078
,0.061,0.061,0.068,0.073,0.084,0.06,0.054,0.069,0.04,0.066,0.077
,0.061,0.061,0.067,0.073,0.083,0.06,0.053,0.069,0.039,0.065,0.076
,0.061,0.061,0.067,0.073,0.082,0.059,0.052,0.069,0.039,0.065,0.075
,0.061,0.061,0.066,0.073,0.082,0.059,0.052,0.069,0.039,0.064,0.074
,0.061,0.061,0.066,0.073,0.081,0.058,0.051,0.068,0.039,0.063,0.073
,0.061,0.061,0.066,0.072,0.08,0.058,0.051,0.068,0.039,0.063,0.073
,0.062,0.062,0.065,0.072,0.079,0.058,0.051,0.068,0.038,0.062,0.072
,0.062,0.062,0.065,0.072,0.078,0.058,0.051,0.068,0.038,0.062,0.071
,0.062,0.062,0.065,0.073,0.077,0.057,0.051,0.068,0.038,0.061,0.07
,0.062,0.062,0.065,0.073,0.076,0.057,0.051,0.068,0.038,0.061,0.069
,0.062,0.062,0.065,0.073,0.074,0.057,0.052,0.067,0.038,0.06,0.068
,0.063,0.063,0.065,0.073,0.073,0.057,0.052,0.067,0.038,0.06,0.067
,0.063,0.063,0.065,0.073,0.072,0.058,0.053,0.067,0.039,0.06,0.067
,0.063,0.063,0.064,0.074,0.071,0.058,0.053,0.067,0.039,0.059,0.066
,0.063,0.063,0.064,0.074,0.07,0.058,0.054,0.066,0.039,0.059,0.065
,0.064,0.064,0.064,0.074,0.068,0.058,0.055,0.066,0.039,0.059,0.065
,0.064,0.064,0.064,0.075,0.067,0.058,0.055,0.066,0.039,0.059,0.064
,0.064,0.064,0.064,0.075,0.066,0.059,0.056,0.065,0.039,0.059,0.063
,0.064,0.064,0.063,0.075,0.064,0.059,0.057,0.065,0.039,0.059,0.063
,0.064,0.064,0.063,0.075,0.063,0.059,0.057,0.064,0.039,0.058,0.062
,0.064,0.064,0.063,0.076,0.062,0.059,0.057,0.064,0.04,0.058,0.062
,0.064,0.064,0.062,0.076,0.06,0.06,0.058,0.063,0.04,0.058,0.061
,0.063,0.063,0.062,0.076,0.059,0.06,0.058,0.063,0.04,0.058,0.061
,0.063,0.063,0.061,0.076,0.057,0.06,0.058,0.062,0.04,0.058,0.061
,0.063,0.063,0.061,0.076,0.056,0.06,0.058,0.061,0.04,0.058,0.06
,0.062,0.062,0.06,0.076,0.055,0.06,0.058,0.061,0.039,0.058,0.06
,0.062,0.062,0.06,0.075,0.053,0.06,0.058,0.06,0.039,0.058,0.06
,0.061,0.061,0.059,0.075,0.052,0.06,0.057,0.059,0.039,0.057,0.059
,0.06,0.06,0.059,0.075,0.05,0.059,0.057,0.059,0.039,0.057,0.059
,0.059,0.059,0.058,0.074,0.049,0.059,0.057,0.058,0.039,0.057,0.059
,0.059,0.059,0.058,0.074,0.047,0.059,0.056,0.057,0.038,0.057,0.059
,0.058,0.058,0.057,0.073,0.046,0.058,0.055,0.057,0.038,0.056,0.059
,0.057,0.057,0.057,0.073,0.045,0.057,0.055,0.056,0.037,0.056,0.059
,0.056,0.056,0.057,0.072,0.043,0.057,0.054,0.056,0.037,0.056,0.059
,0.055,0.055,0.056,0.071,0.042,0.056,0.053,0.055,0.036,0.055,0.059
,0.054,0.054,0.056,0.071,0.041,0.055,0.052,0.054,0.035,0.055,0.059
,0.053,0.053,0.056,0.07,0.04,0.055,0.052,0.054,0.035,0.055,0.059
,0.053,0.053,0.055,0.069,0.039,0.054,0.051,0.053,0.034,0.054,0.059
,0.052,0.052,0.055,0.068,0.038,0.053,0.05,0.053,0.033,0.054,0.059
,0.051,0.051,0.055,0.067,0.037,0.052,0.05,0.052,0.033,0.053,0.059
,0.05,0.05,0.055,0.066,0.036,0.051,0.049,0.051,0.032,0.053,0.059
,0.05,0.05,0.054,0.066,0.035,0.05,0.049,0.051,0.031,0.052,0.059
,0.049,0.049,0.054,0.065,0.035,0.05,0.048,0.05,0.03,0.052,0.059
,0.049,0.049,0.054,0.064,0.034,0.049,0.048,0.049,0.03,0.051,0.06
,0.048,0.048,0.054,0.063,0.033,0.048,0.047,0.049,0.029,0.051,0.06
,0.048,0.048,0.053,0.063,0.033,0.048,0.047,0.048,0.028,0.05,0.06
,0.047,0.047,0.053,0.062,0.032,0.047,0.047,0.047,0.028,0.05,0.06
,0.047,0.047,0.053,0.061,0.032,0.047,0.047,0.047,0.027,0.05,0.06
,0.047,0.047,0.052,0.06,0.032,0.047,0.047,0.046,0.026,0.049,0.059
,0.047,0.047,0.052,0.06,0.031,0.046,0.047,0.045,0.026,0.049,0.059
,0.046,0.046,0.051,0.059,0.031,0.046,0.047,0.044,0.025,0.048,0.059
,0.046,0.046,0.051,0.059,0.031,0.046,0.047,0.043,0.024,0.048,0.059
,0.046,0.046,0.05,0.058,0.03,0.046,0.047,0.042,0.024,0.047,0.058
,0.046,0.046,0.05,0.058,0.03,0.046,0.047,0.041,0.023,0.047,0.058
,0.046,0.046,0.049,0.057,0.029,0.046,0.047,0.041,0.023,0.046,0.057
,0.046,0.046,0.049,0.057,0.029,0.046,0.047,0.04,0.023,0.046,0.057
,0.046,0.046,0.048,0.056,0.029,0.047,0.047,0.039,0.022,0.045,0.056
,0.046,0.046,0.047,0.056,0.028,0.047,0.047,0.038,0.022,0.045,0.055
,0.046,0.046,0.047,0.056,0.027,0.047,0.047,0.037,0.021,0.044,0.054
,0.046,0.046,0.046,0.055,0.027,0.047,0.047,0.037,0.021,0.044,0.054
,0.046,0.046,0.045,0.055,0.026,0.047,0.047,0.036,0.021,0.043,0.053
,0.046,0.046,0.044,0.055,0.026,0.048,0.046,0.035,0.02,0.043,0.052
,0.046,0.046,0.044,0.054,0.025,0.048,0.046,0.035,0.02,0.042,0.051
,0.046,0.046,0.043,0.054,0.024,0.048,0.046,0.034,0.02,0.042,0.05
,0.046,0.046,0.042,0.054,0.023,0.048,0.046,0.034,0.019,0.041,0.049
,0.046,0.046,0.042,0.054,0.022,0.048,0.045,0.033,0.019,0.041,0.048
,0.046,0.046,0.041,0.054,0.022,0.048,0.045,0.033,0.019,0.04,0.048
,0.046,0.046,0.04,0.054,0.021,0.047,0.044,0.033,0.019,0.04,0.047
,0.046,0.046,0.04,0.054,0.02,0.047,0.044,0.033,0.019,0.039,0.046
,0.046,0.046,0.039,0.054,0.019,0.047,0.043,0.033,0.018,0.039,0.045
,0.046,0.046,0.039,0.054,0.018,0.047,0.043,0.033,0.018,0.038,0.045
,0.046,0.046,0.038,0.054,0.017,0.046,0.042,0.033,0.018,0.038,0.044
,0.046,0.046,0.038,0.054,0.016,0.046,0.042,0.033,0.018,0.037,0.044
,0.046,0.046,0.038,0.054,0.015,0.046,0.041,0.033,0.018,0.037,0.043
,0.046,0.046,0.038,0.055,0.014,0.045,0.04,0.033,0.017,0.036,0.043
,0.046,0.046,0.038,0.055,0.013,0.045,0.039,0.033,0.017,0.036,0.042
,0.046,0.046,0.037,0.055,0.013,0.044,0.039,0.033,0.017,0.035,0.042
,0.045,0.045,0.037,0.056,0.012,0.044,0.038,0.034,0.017,0.035,0.042
,0.045,0.045,0.037,0.056,0.011,0.043,0.037,0.034,0.017,0.034,0.042
,0.045,0.045,0.037,0.057,0.01,0.043,0.036,0.034,0.016,0.034,0.041
,0.045,0.045,0.037,0.057,0.009,0.042,0.036,0.035,0.016,0.033,0.041
,0.044,0.044,0.037,0.058,0.008,0.042,0.035,0.035,0.016,0.033,0.041
,0.044,0.044,0.037,0.059,0.007,0.041,0.034,0.035,0.016,0.032,0.041
,0.044,0.044,0.037,0.059,0.006,0.041,0.034,0.035,0.015,0.032,0.041
,0.043,0.043,0.037,0.059,0.005,0.04,0.033,0.035,0.015,0.032,0.041
,0.043,0.043,0.037,0.06,0.003,0.04,0.033,0.036,0.015,0.031,0.04
,0.042,0.042,0.037,0.06,0.002,0.039,0.032,0.036,0.014,0.031,0.04
,0.042,0.042,0.037,0.06,0.001,0.039,0.032,0.036,0.014,0.031,0.04
,0.041,0.041,0.036,0.06,0,0.038,0.031,0.036,0.013,0.031,0.04
,0.041,0.041,0.036,0.06,-0.001,0.038,0.031,0.036,0.013,0.031,0.04
,0.04,0.04,0.035,0.06,-0.002,0.037,0.031,0.035,0.013,0.031,0.039
,0.04,0.04,0.035,0.06,-0.003,0.037,0.03,0.035,0.012,0.031,0.039
,0.039,0.039,0.034,0.059,-0.004,0.037,0.03,0.035,0.012,0.031,0.039
,0.039,0.039,0.034,0.059,-0.005,0.036,0.03,0.035,0.012,0.031,0.038
,0.038,0.038,0.033,0.058,-0.006,0.036,0.03,0.034,0.011,0.031,0.038
,0.038,0.038,0.032,0.057,-0.007,0.036,0.03,0.034,0.011,0.032,0.037
,0.038,0.038,0.031,0.056,-0.008,0.035,0.03,0.033,0.011,0.032,0.037
,0.037,0.037,0.031,0.055,-0.009,0.035,0.03,0.033,0.011,0.032,0.036
,0.037,0.037,0.03,0.054,-0.01,0.035,0.031,0.033,0.01,0.033,0.036
,0.037,0.037,0.029,0.053,-0.011,0.035,0.031,0.032,0.01,0.033,0.036
,0.036,0.036,0.028,0.052,-0.011,0.035,0.031,0.031,0.01,0.034,0.035
,0.036,0.036,0.028,0.051,-0.012,0.035,0.031,0.031,0.01,0.034,0.035
,0.036,0.036,0.027,0.049,-0.012,0.035,0.031,0.03,0.01,0.035,0.034
,0.036,0.036,0.026,0.048,-0.013,0.035,0.032,0.03,0.009,0.035,0.034
,0.036,0.036,0.026,0.047,-0.013,0.035,0.032,0.029,0.009,0.036,0.033
,0.036,0.036,0.025,0.046,-0.013,0.035,0.032,0.029,0.009,0.036,0.033
,0.036,0.036,0.025,0.045,-0.013,0.035,0.032,0.029,0.009,0.037,0.032
,0.036,0.036,0.024,0.043,-0.013,0.036,0.033,0.028,0.009,0.038,0.032
,0.036,0.036,0.024,0.042,-0.013,0.036,0.033,0.028,0.009,0.038,0.032
,0.036,0.036,0.024,0.041,-0.013,0.036,0.033,0.028,0.008,0.038,0.032
,0.036,0.036,0.024,0.04,-0.013,0.036,0.033,0.027,0.008,0.039,0.032
,0.036,0.036,0.024,0.039,-0.013,0.037,0.034,0.027,0.008,0.039,0.031
,0.036,0.036,0.024,0.039,-0.013,0.037,0.034,0.027,0.008,0.04,0.031
,0.037,0.037,0.024,0.038,-0.012,0.037,0.034,0.027,0.007,0.04,0.031
,0.037,0.037,0.025,0.037,-0.012,0.038,0.034,0.027,0.007,0.04,0.031
,0.037,0.037,0.025,0.037,-0.012,0.038,0.034,0.027,0.006,0.04,0.031
,0.037,0.037,0.025,0.036,-0.012,0.038,0.035,0.027,0.006,0.04,0.032
,0.037,0.037,0.026,0.036,-0.012,0.038,0.035,0.027,0.005,0.04,0.032
,0.037,0.037,0.026,0.035,-0.012,0.038,0.035,0.027,0.005,0.04,0.032
,0.037,0.037,0.026,0.035,-0.012,0.038,0.035,0.027,0.004,0.04,0.032
,0.036,0.036,0.027,0.035,-0.012,0.038,0.035,0.027,0.004,0.04,0.033
,0.036,0.036,0.027,0.034,-0.012,0.038,0.035,0.028,0.003,0.039,0.033
,0.036,0.036,0.028,0.034,-0.012,0.037,0.034,0.028,0.002,0.039,0.033
,0.036,0.036,0.028,0.034,-0.012,0.037,0.034,0.028,0.002,0.039,0.034
,0.035,0.035,0.028,0.034,-0.013,0.036,0.034,0.028,0.001,0.038,0.034
,0.035,0.035,0.029,0.033,-0.013,0.036,0.034,0.028,0,0.038,0.034
,0.035,0.035,0.029,0.033,-0.014,0.035,0.034,0.028,-0.001,0.037,0.034
,0.034,0.034,0.029,0.033,-0.014,0.034,0.033,0.028,-0.001,0.036,0.035
,0.034,0.034,0.029,0.032,-0.015,0.034,0.033,0.029,-0.002,0.036,0.035
,0.033,0.033,0.029,0.032,-0.015,0.033,0.032,0.029,-0.003,0.035,0.035
,0.033,0.033,0.029,0.032,-0.016,0.032,0.032,0.029,-0.004,0.035,0.035
,0.032,0.032,0.029,0.031,-0.016,0.031,0.032,0.029,-0.005,0.034,0.035
,0.032,0.032,0.029,0.031,-0.017,0.03,0.031,0.028,-0.005,0.034,0.036
,0.032,0.032,0.029,0.03,-0.018,0.029,0.031,0.028,-0.006,0.033,0.036
,0.031,0.031,0.029,0.03,-0.018,0.029,0.03,0.028,-0.007,0.033,0.036
,0.031,0.031,0.029,0.029,-0.018,0.028,0.03,0.028,-0.008,0.033,0.036
,0.031,0.031,0.029,0.029,-0.019,0.027,0.029,0.028,-0.009,0.033,0.036
,0.031,0.031,0.029,0.028,-0.019,0.026,0.029,0.027,-0.009,0.032,0.036
,0.031,0.031,0.028,0.028,-0.019,0.026,0.028,0.027,-0.01,0.032,0.036
,0.031,0.031,0.028,0.027,-0.019,0.025,0.028,0.027,-0.011,0.032,0.036
,0.031,0.031,0.028,0.027,-0.02,0.025,0.028,0.026,-0.011,0.033,0.035
,0.031,0.031,0.028,0.026,-0.019,0.025,0.027,0.026,-0.012,0.033,0.035
,0.032,0.032,0.027,0.026,-0.019,0.025,0.027,0.026,-0.012,0.033,0.035
,0.032,0.032,0.027,0.025,-0.019,0.025,0.027,0.025,-0.013,0.033,0.035
,0.032,0.032,0.027,0.025,-0.019,0.025,0.026,0.025,-0.013,0.034,0.034
,0.032,0.032,0.026,0.024,-0.018,0.025,0.026,0.024,-0.013,0.034,0.034
,0.033,0.033,0.026,0.024,-0.018,0.025,0.026,0.024,-0.013,0.034,0.034
,0.033,0.033,0.026,0.023,-0.017,0.025,0.025,0.023,-0.013,0.035,0.033
,0.033,0.033,0.026,0.023,-0.017,0.026,0.025,0.023,-0.013,0.035,0.033
,0.033,0.033,0.025,0.022,-0.016,0.026,0.025,0.022,-0.013,0.036,0.032
,0.033,0.033,0.025,0.022,-0.015,0.027,0.024,0.022,-0.013,0.036,0.032
,0.033,0.033,0.025,0.021,-0.015,0.027,0.024,0.021,-0.013,0.036,0.031
,0.033,0.033,0.025,0.02,-0.014,0.028,0.024,0.021,-0.013,0.036,0.031
,0.033,0.033,0.024,0.02,-0.014,0.028,0.023,0.02,-0.012,0.036,0.03
,0.033,0.033,0.024,0.019,-0.013,0.029,0.023,0.02,-0.012,0.036,0.029
,0.033,0.033,0.024,0.019,-0.012,0.029,0.022,0.019,-0.012,0.036,0.029
,0.032,0.032,0.023,0.018,-0.012,0.029,0.022,0.019,-0.012,0.036,0.028
,0.032,0.032,0.023,0.017,-0.011,0.03,0.022,0.018,-0.011,0.036,0.027
,0.031,0.031,0.023,0.017,-0.011,0.03,0.021,0.018,-0.011,0.035,0.027
,0.03,0.03,0.022,0.016,-0.011,0.03,0.021,0.017,-0.011,0.035,0.026
,0.029,0.029,0.022,0.015,-0.01,0.031,0.02,0.017,-0.011,0.034,0.025
,0.028,0.028,0.022,0.014,-0.01,0.031,0.02,0.016,-0.011,0.033,0.024
,0.027,0.027,0.021,0.014,-0.01,0.031,0.019,0.016,-0.011,0.033,0.024
,0.026,0.026,0.021,0.013,-0.01,0.031,0.019,0.015,-0.011,0.032,0.023
,0.025,0.025,0.021,0.012,-0.01,0.031,0.018,0.015,-0.011,0.031,0.022
,0.023,0.023,0.02,0.012,-0.01,0.031,0.018,0.014,-0.011,0.03,0.021
,0.022,0.022,0.02,0.011,-0.01,0.031,0.018,0.014,-0.012,0.029,0.021
,0.021,0.021,0.02,0.011,-0.01,0.031,0.017,0.013,-0.012,0.028,0.02
,0.019,0.019,0.019,0.01,-0.01,0.03,0.017,0.013,-0.012,0.027,0.019
,0.018,0.018,0.019,0.009,-0.01,0.03,0.017,0.012,-0.013,0.026,0.019
,0.017,0.017,0.018,0.009,-0.01,0.03,0.016,0.012,-0.013,0.025,0.018
,0.015,0.015,0.018,0.009,-0.01,0.03,0.016,0.012,-0.014,0.025,0.018
,0.014,0.014,0.018,0.008,-0.01,0.029,0.016,0.011,-0.014,0.024,0.018
,0.013,0.013,0.017,0.008,-0.01,0.029,0.016,0.011,-0.014,0.023,0.017
,0.012,0.012,0.017,0.008,-0.01,0.029,0.016,0.011,-0.015,0.023,0.017
,0.01,0.01,0.016,0.007,-0.01,0.028,0.016,0.011,-0.015,0.022,0.017
,0.009,0.009,0.016,0.007,-0.01,0.028,0.017,0.01,-0.016,0.022,0.016
,0.008,0.008,0.015,0.007,-0.01,0.028,0.017,0.01,-0.016,0.022,0.016
,0.007,0.007,0.014,0.007,-0.01,0.027,0.017,0.01,-0.016,0.021,0.016
,0.007,0.007,0.014,0.007,-0.009,0.027,0.017,0.01,-0.016,0.021,0.016
,0.006,0.006,0.013,0.007,-0.009,0.027,0.018,0.01,-0.017,0.021,0.016
,0.005,0.005,0.012,0.007,-0.009,0.027,0.018,0.009,-0.017,0.021,0.015
,0.005,0.005,0.012,0.006,-0.009,0.027,0.018,0.009,-0.017,0.021,0.015
,0.004,0.004,0.011,0.006,-0.008,0.027,0.019,0.009,-0.017,0.021,0.015
,0.003,0.003,0.01,0.006,-0.008,0.027,0.019,0.009,-0.017,0.021,0.015
,0.003,0.003,0.01,0.006,-0.008,0.027,0.02,0.009,-0.017,0.022,0.015
,0.002,0.002,0.009,0.006,-0.008,0.027,0.02,0.009,-0.017,0.022,0.014
,0.002,0.002,0.008,0.005,-0.008,0.027,0.02,0.008,-0.017,0.022,0.014
,0.002,0.002,0.007,0.005,-0.007,0.027,0.021,0.008,-0.016,0.022,0.014
,0.001,0.001,0.006,0.004,-0.007,0.027,0.021,0.008,-0.016,0.022,0.014
,0.001,0.001,0.006,0.004,-0.007,0.027,0.021,0.008,-0.016,0.022,0.013
,0.001,0.001,0.005,0.003,-0.007,0.027,0.021,0.007,-0.016,0.021,0.013
,0.001,0.001,0.004,0.002,-0.007,0.027,0.021,0.007,-0.016,0.021,0.013
,0,0,0.003,0.001,-0.007,0.027,0.021,0.006,-0.016,0.021,0.012
,0,0,0.002,0.001,-0.007,0.026,0.021,0.006,-0.016,0.02,0.012
,0,0,0.002,0,-0.008,0.026,0.021,0.005,-0.016,0.02,0.012
,0,0,0.001,-0.001,-0.008,0.026,0.02,0.005,-0.016,0.019,0.011
,0,0,0,-0.002,-0.008,0.026,0.02,0.004,-0.016,0.018,0.011
,0,0,0,-0.003,-0.009,0.026,0.02,0.004,-0.016,0.017,0.01
,0,0,-0.001,-0.004,-0.009,0.025,0.019,0.003,-0.016,0.017,0.009
,0,0,-0.001,-0.005,-0.01,0.025,0.018,0.003,-0.016,0.016,0.009
,0,0,-0.002,-0.006,-0.01,0.024,0.018,0.002,-0.016,0.015,0.008
,0,0,-0.002,-0.007,-0.011,0.024,0.017,0.002,-0.016,0.014,0.007
,0,0,-0.002,-0.008,-0.012,0.023,0.016,0.001,-0.017,0.013,0.006
,0,0,-0.003,-0.009,-0.012,0.023,0.015,0.001,-0.017,0.012,0.005
,0,0,-0.003,-0.01,-0.013,0.022,0.014,0,-0.017,0.011,0.005
,0.001,0.001,-0.003,-0.011,-0.013,0.022,0.013,0,-0.017,0.01,0.004
,0.001,0.001,-0.003,-0.012,-0.014,0.021,0.012,-0.001,-0.017,0.009,0.002
,0.001,0.001,-0.004,-0.012,-0.014,0.02,0.011,-0.001,-0.017,0.008,0.001
,0.001,0.001,-0.004,-0.013,-0.015,0.019,0.01,-0.001,-0.018,0.008,0
,0.001,0.001,-0.004,-0.013,-0.015,0.019,0.009,-0.002,-0.018,0.007,-0.001
,0.001,0.001,-0.004,-0.014,-0.016,0.018,0.008,-0.002,-0.018,0.006,-0.002
,0.002,0.002,-0.004,-0.014,-0.016,0.017,0.007,-0.002,-0.018,0.006,-0.003
,0.002,0.002,-0.004,-0.014,-0.016,0.017,0.007,-0.002,-0.018,0.006,-0.004
,0.002,0.002,-0.004,-0.014,-0.016,0.016,0.006,-0.003,-0.018,0.005,-0.006
,0.002,0.002,-0.004,-0.015,-0.016,0.015,0.005,-0.003,-0.018,0.005,-0.007
,0.002,0.002,-0.004,-0.015,-0.017,0.014,0.004,-0.003,-0.018,0.005,-0.008
,0.002,0.002,-0.005,-0.015,-0.017,0.014,0.004,-0.003,-0.018,0.005,-0.009
,0.002,0.002,-0.005,-0.015,-0.017,0.013,0.003,-0.004,-0.018,0.005,-0.01
,0.001,0.001,-0.005,-0.014,-0.017,0.012,0.003,-0.004,-0.019,0.005,-0.011
,0.001,0.001,-0.005,-0.014,-0.017,0.012,0.003,-0.004,-0.019,0.004,-0.012
,0,0,-0.005,-0.014,-0.017,0.011,0.002,-0.005,-0.019,0.004,-0.013
,0,0,-0.005,-0.014,-0.017,0.011,0.002,-0.005,-0.019,0.004,-0.013
,-0.001,-0.001,-0.005,-0.014,-0.017,0.01,0.002,-0.006,-0.019,0.004,-0.014
,-0.001,-0.001,-0.006,-0.014,-0.017,0.009,0.002,-0.006,-0.02,0.004,-0.014
,-0.002,-0.002,-0.006,-0.014,-0.018,0.009,0.002,-0.007,-0.02,0.004,-0.015
,-0.003,-0.003,-0.006,-0.014,-0.018,0.008,0.002,-0.008,-0.021,0.004,-0.015
,-0.004,-0.004,-0.007,-0.014,-0.018,0.008,0.003,-0.009,-0.021,0.004,-0.015
,-0.005,-0.005,-0.007,-0.014,-0.019,0.007,0.003,-0.009,-0.022,0.004,-0.016
,-0.006,-0.006,-0.007,-0.014,-0.02,0.007,0.003,-0.01,-0.022,0.003,-0.016
,-0.007,-0.007,-0.008,-0.014,-0.02,0.006,0.003,-0.011,-0.023,0.003,-0.016
,-0.008,-0.008,-0.008,-0.015,-0.021,0.006,0.003,-0.012,-0.024,0.003,-0.016
,-0.009,-0.009,-0.008,-0.015,-0.022,0.005,0.004,-0.014,-0.025,0.002,-0.016
,-0.01,-0.01,-0.009,-0.015,-0.022,0.005,0.004,-0.015,-0.025,0.002,-0.015
,-0.011,-0.011,-0.009,-0.016,-0.023,0.004,0.004,-0.016,-0.026,0.001,-0.015
